UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10000571,36,,3099466,D,"Heavy genealogy: mapping the currents, contraflows  and conflicts of the emergent field of metal studies, 1978-2010",,,Journal for Cultural Research,15,3,213,,,1479-7585,10.1080/14797585.2011.594579,,2011,http://researchspace.bathspa.ac.uk/593/,0,False,,False,False,,,,,,False,
10000571,36,,3099467,D,Negatively shaping the asylum agenda? The representational strategy and impact of a tabloid news campaign,,,Journalism,13,6,802,,,1464-8849,10.1177/1464884911431386,,2012,http://researchspace.bathspa.ac.uk/594/,1,False,,False,False,,,,,,False,
10000571,36,,3099468,Q,Paper Hearts is a short film.,,Film,,,,,,,,,,2011,http://researchspace.bathspa.ac.uk/596/,0,False,,False,False,,,,,,False,"Paper Hearts is a 10 minute short film about a homeless father who wants to conceal his homelessness from his 10 year old son.
In this research, Brown’s objective was to explore the representation of the lived experience of homelessness through fictional film. The process involved spending three months personally interacting and filming documentary material with rough sleepers in Derby in order to develop a “grounded” understanding (Glaser and Strauss 1967) of their lived experience. Although the film engages with the wider social context of homelessness, Brown’s aim from a research perspective was to explore, through fiction, how homelessness impacts on the individual relationship between a homeless father and his son. This theme arose directly from Brown’s qualitative research on the streets, through which he discovered that many homeless men choose not to reveal their living status to their family and, in particular, their children. 
Paper Hearts stars Gary Cargill (Route Irish, Kicks) and newcomer, Dylan Goodall, who trained at the acclaimed Television Workshop, Nottingham.  The film was nominated for Best Short Film at the BAFTA qualifying Rushes Soho Shorts Festival 2011, Best UK Short at the Oscar qualifying Leeds International Film Festival 2011 and Best Short Film at the Royal Television Society West Awards 2012.  The project received funding from IdeasTap’s Big Ideas Fund in late 2009. Kevin Spacey was one of the panellists who selected the project for funding and he presented Rob Brown with a cheque for £5,000 at the Old Vic in London in front of an audience of press and industry.
Paper Hearts premiered at the ICA in July 2011 and in competition at the Rushes Soho Shorts Festival.
Year of publication: 2011
"
10000571,36,,3099469,Q,Silent Things is a short film,,Film,,,,,,,,,,2010,http://researchspace.bathspa.ac.uk/595/,0,False,,False,False,,,,,,False,"Silent Things is a 12 minute short film about how the friendship between an autistic man and woman is tested when a teenage girl comes between them. The film explores the difficulty that people with autism often face when communicating with neurotypical “others”.
From a research perspective, Brown’s objective was to investigate the challenge of representing autism through fictional film narratives. His attempt to use “projective” frames to explore everyday life is aligned with the “ethno-fiction” of Rouch (1958-67). However, Brown makes a significant departure from the ethno-fiction tradition, as is evident in his choice to avoid the multi-vocal representations of social themes that are a typical feature in the work of Rouch and his followers.  Brown, instead, seeks to explore the wider social context of autism through a personalised, intimate portrayal of everyday life.  
Brown’s research is grounded in a combination of qualitative and participatory methodologies. In the early stages of the research process, Brown and two of the lead actors spent time at a National Autistic Society centre in London exploring themes and approaches through a participatory workshop with a dozen people with autistic spectrum disorders. The findings from this process directly informed the writing and performance of the script. Qualitative audience feedback, following the production of the film, indicated that people with experience of autism perceive the film as authentic and emotionally salient.
Silent Things won the New Arrival Award at the 40th International Film Festival Rotterdam in 2011. The film was also broadcast on BBC HD in February 2012 and has screened at BAFTA qualifying festivals, such as the Raindance Film Festival 2010 where it received its world premiere. The project received £17,000 in funding from the UK Film Council and South West Screen in 2009.
"
10000571,36,,3099470,Q,Sixteen is a feature film,,film,,,,,,,,,,2013,http://researchspace.bathspa.ac.uk/1723/,0,False,,False,False,,,,,,False,"Sixteen is a feature film that tells the story of an African former child soldier living in London who is forced to confront his violent past when he witnesses a stabbing.
Brown’s primary research objective was to explore approaches to representing ex-soldiers who are disenfranchised from their country of origin and marginalised within British society. The research engages with the contemporary social phenomena of child soldiers through a feature length film portrait of one boy’s everyday struggle to rebuild trust and adapt to “civilized” life after war. The work was developed through a participatory and qualitative research process with former child soldiers and with organisations working to rehabilitate child soldiers, including Human Rights Watch and War Child.
Brown’s secondary research objective was to explore the economic, creative and production challenges faced by filmmakers as they make the transition from short to long form filmmaking.  His research findings have, thus far, been shared through industry talks and interviews (2013).
The film was nominated for two awards at the BFI London Film Festival: the Sutherland Award, which commends the most original and innovative first feature at the London Film Festival (previous recipients include Bernardo Bertolucci, Jean Luc Godard and, more recently, Clio Barnard and Andrea Arnold); and Brown also received a Best British Newcomer nomination. Sixteen premiered at the Vue Cinema, Leicester Square on 14th October 2013 as part of the BFI London Film Festival. 
Year of publication: 2013
"
10000571,36,,3099471,D,Fractured transitions: young adults' pathways into contemporary labour markets,,,Sociology,42,1,119,,,0038-0385,10.1177/0038038507084828,,2008,http://researchspace.bathspa.ac.uk/994/,1,False,,False,False,,,,,,False,
10000571,36,,3099472,D,To plan or not to plan? Young adult future orientations in two European cities,,,Sociology,42,6,1127,,,0038-0385,10.1177/0038038508096937,,2008,http://researchspace.bathspa.ac.uk/995/,0,False,,False,False,,,,,,False,
10000571,36,,3099473,D,"Cosmopolitanism, geographical imaginaries and belonging in North London",,,Urban Studies,47,14,2945,,,0042-0980,10.1177/0042098009360228,,2010,http://researchspace.bathspa.ac.uk/996/,0,False,,False,False,,,,,,False,
10000571,36,,3099474,D,"Metaphor, social capital and sociological imaginaries",,,Sociological Review,59,3,633,,,1467-954X,10.1111/j.1467-954X.2011.02027.x,,2011,http://researchspace.bathspa.ac.uk/997/,0,False,,False,False,,,,,,False,
10000571,36,,3099475,A,Masculinity and Popular Television,,Edinburgh University Press,,,,,,9780748627974,,,,2008,http://researchspace.bathspa.ac.uk/651/,0,False,,False,False,,,,,,False,
10000571,36,,3099476,A,From Happy Homemaker to Desperate Housewives: motherhood and popular television,,Anthem,,,,,,9780857285614,,,,2012,http://researchspace.bathspa.ac.uk/652/,0,False,,False,False,,,,,,False,
10000571,36,,3099477,D,Reading heat: the meanings and pleasures of star fashions and celebrity gossip,,,Continuum: Journal of Media and Cultural Studies,22,5,687,,,1030-4312 ,10.1080/10304310802227947,,2008,http://researchspace.bathspa.ac.uk/656/,0,False,,False,False,,,,,,False,
10000571,36,,3099478,D,"Anxiety, helplessness and 'adultescence': examining the appeal of teen drama for the young adult audience",,,European Journal of Cultural Studies,12,4,431,,,1367-5494    ,10.1177/1367549409342511,,2009,http://researchspace.bathspa.ac.uk/657/,0,False,,False,False,,,,,,False,
10000571,36,,3099479,A,Playing with Videogames,,Routledge,,,,,,9780415385237,,,,2008,http://researchspace.bathspa.ac.uk/791/,0,False,,False,False,,,,,,False,
10000571,36,,3099480,A,"Best Before: videogames, supersession and obsolescence",,Routledge,,,,,,9780415577915,,,,2012,http://researchspace.bathspa.ac.uk/792/,0,False,,False,False,,,,,,False,
10000571,36,,3099481,D,Playing the system: videogames/players/characters,,,Semiotica,173,,509,,, 0037-1998,10.1515/SEMI.2009.024,,2009,http://researchspace.bathspa.ac.uk/793/,0,False,,False,False,,,,,,False,
10000571,36,,3099482,D,(Not) playing games: player-produced walkthroughs as archival documents of digital gameplay,,,International Journal of Digital Curation,6,2,109,,,1746-8256,10.2218/ijdc.v6i2.206,,2011,http://researchspace.bathspa.ac.uk/794/,0,False,,False,False,,,,,,False,
10000571,36,,3099483,D,The standardization of race and ethnicity in biomedical science editorials and UK biobanks,,,Social Studies of Science,38,3,407,,,0306-3127,10.1177/0306312707083759,,2008,http://researchspace.bathspa.ac.uk/1023/,4,False,,False,False,,,,,,False,
10000571,36,,3099484,D,Genotyping the future: scientists' expectations about race/ ethnicity after BiDil,,,"Journal of Law, Medicine & Ethics",36,3,464,,,1748-720X,10.1111/j.1748-720X.2008.292.x,,2008,http://researchspace.bathspa.ac.uk/1024/,4,False,,False,False,,,,,,False,
10000571,36,,3099485,D,Social inclusivity vs analytical acuity? A qualitative study of UK researchers regarding the inclusion of minority ethnic groups in biobanks,,,Medical Law International,9,2,169,,,0968-5332,10.1177/096853320800900205,,2008,http://researchspace.bathspa.ac.uk/1025/,6,False,,False,False,,,,,,False,
10000571,36,,3099486,D,Constructions of collective Muslim identity by advocates of Muslim schools in Britain,,,Ethnic and Racial Studies,35,4,643,,,0141-9870,10.1080/01419870.2011.577899,,2012,http://researchspace.bathspa.ac.uk/1028/,1,False,,False,False,,,,,,False,
10000571,36,,3099487,T,Body Echoes,Curator,Curatorial practice in the arts and cultural sectors,,,,,,,,,,2008,http://researchspace.bathspa.ac.uk/1725/,0,False,,False,False,,,,,,False,"Origins and Context:
Body Echoes was funded as curatorial practice in the arts and cultural sectors.  The research explored and developed digitally-aided processes for representing, remediating and augmenting the human body. The investigation aimed to enable new understanding of socio-cultural transformations across visual, media and performing arts. It also considered the challenges faced by female artists seeking to integrate digital technologies into their practice.

Questions:
1. How can artists combine emergent digital technologies with existing processes, tools and practices?
2. How are cultural “ways of seeing” bodies (Berger) and phenomenological ways of “working” through bodies (Schutz) transformed through the application of digital technologies to established artistic practices? 

Process:
Soyinka initially used a curatorial process to select artists and pair them with digital technologists. She then designed a series of laboratory style mini-investigations and supported participants in developing and documenting their processes through photography and auto-ethnographic diaries. The findings were collectively analysed, shared and further developed in a workshop framework. Throughout the investigative process, cultural and sociological theories (in particular, Berger, Schutz and Haraway) were used to contextualise, frame and develop the research. 

Context/Insights: 
Through this investigative process, Soyinka and the research participants positioned digital technologies as tools that can aid, disrupt or extend embodied processes of artistic production and reception. In the research laboratories, participants used digital technologies (such as a digital video feedback circuit) to disrupt pre-existing processes and patterns of interaction. This led to the production of social and discursive spaces through which opportunities for representational, cultural or material transformation emerged.

Dissemination:
Bodies Echoes was the pivotal point in an ephemeral series of works presented through digital laboratories, workshops, exhibitions and performances nationally and internationally between 2008 and 2009.  The Arts Council of Wales, Wales Arts International, The Women’s Arts Association and the British Council funded this series.
"
10000571,36,,3099488,T,Translating Tales of the Trickster,,"AHRC research project outcomes - performances, workshops and visualisations ",,,,,,,,,,2011,http://researchspace.bathspa.ac.uk/1726/,0,False,,False,False,,,,,,False,"How can we create interdisciplinary dialogue around the theme of the Trickster, incorporating perspectives from mythology, creative writing, performance, criminology and online cultures?

Origins and Context
Funded by the AHRC, the objective was to create a framework for developing practitioner-led research into transformations of Trickster mythology and narrative form across contemporary practices of writing, performance and lived experience. 

Process
The research took place over six months, beginning and ending with interdisciplinary workshops. Soyinka curated a series of Trickster performances (including new works produced through the research) and collaborated with artists to create Trickster visualisations.  To share and progressively focus research insights, she presented these resources within workshops and through a prototype, online archive. 

Insights
The process of interdisciplinary dialogue around this theme highlighted significant differences between the social-cultural function of Trickster within oral storytelling sub-cultures and mainstream cultures.  In oral storytelling circles, Trickster is represented as a complex, poetic and ambiguous character.  His social function, beyond the story, is to encourage audiences to explore moral thresholds and to consider values and limits to disruptive action.  In mainstream culture, Trickster is most typically represented as a one-dimensional psychopath.  The contemporary focus of Trickster as a criminal “passing” for someone else may relate to our dominant networked culture of appearances, in which it is increasingly difficult to separate a “real” person from their online identity/ image.  More generally, Trickster appears to hold salience within times of strain, trauma and socio-economic transformation

Dissemination:
The work was disseminated through a range of cultural and creative institutions, including The Pervasive Media Studio, the Tobacco Factory, The George Ewart Evans Centre for Storytelling and Beyond the Border International Storytelling Festival.  The online archive reached international audiences and research findings were presented in a keynote speech at an international conference at the University of Maine in 2013.
"
10000571,36,,3099489,T,Book Kernel,Creative Producer,Development of a digital distribution system,,,,,,,,,,2013,http://researchspace.bathspa.ac.uk/1727/,0,False,,False,False,,,,,,False,"Origins
Funded through REACT and originally conceived as a work of process design, this research aimed to develop a digital distribution system that works with the transience of oral culture.

Context 
When a story is shared orally, ownership is gained through listening and retelling, rather than by physical possession. In live performances of poetry and storytelling, the text lives through human interaction and interpretation. Working in this context and with ‘oral literacy’, the challenge was to create a digital system that enabled books to ‘behave’ like oral stories, living within and beyond publication. 

Process
The research investigation involved an iterative process of system and interaction design.  Soyinka initially produced a platform design and specification and, then, over a three-month period, the team rapidly developed and tested a series of prototypes with live audiences.

Insights
As the research progressed, it became apparent that the audiences placed greatest value on the human and performative aspects of the system. The challenge, therefore, became a social one: how do we enable readers and authors to engage with books as objects in translation?  The innovation in the research lay in the creation of a digital system that interfaces with real-world editorial processes and local delivery systems to create responsive and adaptive publication experiences.

Dissemination 
At a one-day event in March 2013, an international team of translators gathered in situ (or via internet connections) at the birthplace of Dylan Thomas to engage in instantaneous translation and performance of poetry using Book Kernel.  The audience added their own comments and suggestions to the live translations and three versions of the book, including a bound printed edition, were produced on the day. The Book Kernel approach to publishing has since been showcased at several national events, including the Digital Cardiff Week and the Guardian Activate conference.  
"
10000571,36,,3099490,T,Directing multi-platform storytelling,,Research project outcomes including industry forums and workshops,,,,,,,,,,2012,http://researchspace.bathspa.ac.uk/1728/,0,False,,False,False,,,,,,False,"Origins, Context, Questions:
The research explored challenges in directing performance across multiple platforms. Given the centrality of the director to performance and moving image productions, researchers need to develop and articulate an awareness of emergent working practices across 360-degree storytelling platforms.  In this context, the research asked: how is the director’s process being transformed as the industry shifts from single-platform screen, stage and online productions towards multi-platform storytelling environments? 

The body of work investigated as part of this research received support from The National Theatre Wales (NTW), the Pervasive Media Studio, The British Council and the University of the West of England SPUR scheme.

Process 
The research involved a series of mini-investigations, conducted by Soyinka through her industry practice as an emergent director on Branches, The Nature of Crisis (2012) and her experimental work as a director on a Waleslab multiplatform pilot (2011). Throughout the investigation, Soyinka recorded ethnographic notes and video which she used as tools for reflexive analysis and discussion. 

Insights
Soyinka observed significant differences between cultural practices in “single” and multi-platform productions. In single platform theatre productions, the technical team is often consulted towards the end of the rehearsal process, whereas, in multi-platform productions, the technologists would expect to be included in creative decisions at an early stage. The multiplatform director, thus, generally demanded a greater versatility from the crew and production team than would normally be expected.  Actors, for example, had to quickly adapt their performances across platforms and new, hybrid roles emerged, including a writer-technologist employed to “perform” live text messages sent to audience members.

Dissemination: 
In addition to the creative outputs themselves, the research was shared through specialist industry forums and presentations. This included a live video link up with interactive artists from Casablanca organised by the British Council and NTW in 2013.
"
10007152,36,,239001,A,The Gospels: Authorized King James Version,,Oxford University Press,,,,,,978-0-19-954117-1,,,,2011,,,False,,False,False,,,,,,False,"A scholarly edition of the 1611 King James version of the four Gospels, giving these famous religious texts the kind of treatment that a play by Shakespeare would receive. An Introduction, of c.15,000 words, includes an account of the publication history of the King James Bible, a 'Note on the Text' explains how the text has been edited, emended and partially modernized, and about 100 pages of Explanatory Notes and Glossaries provide information to help modern readers understand the first-century context within which the Gospels were written, and to clarify difficulties in the seventeenth-century language of the King James text."
10007152,36,,239002,C,Modes of Bible Reading in Early Modern England,,Palgrave MacMillan,"The History of Reading, Volume 1: International perspectives, c1550-1945",,,,,978-0230-24751-2,,,,2011,,1,False,,False,False,,,,,,False,"A scholarly article (of about 6,000 words), contributing to the history of reading by presenting a large quantity of evidence to show that repeated,sequential reading of the Bible from start to finish was frequently and strongly recommended by Protestant writers, and that it was indeed one important way in which people read the Bible in early modern England."
10007152,36,,244655,C,"Journalists, User Generated Content and Digital Divides",,Peter Lang,"Br(e)aking The News: Journalism, Politics and New Media",,,,,978-3-0343-0904-2,,,,2013,,,False,,False,False,,,,,,False,
