UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10006840,32,,3221932,A,God and Phenomenal Consciousness: A Novel Approach to Knowledge Arguments,,Cambridge University Press,,,,,,0521879663,,,,2008,,0,False,,True,False,"God and Phenomenal Consciousness reveals a hitherto unnoticed connection between the problem of phenomenal consciousness discussed in the philosophy of mind and the existence and nature of God discussed in the philosophy of religion. On the basis of extensive 5-year research in two distinct areas of philosophy, it develops a novel metaphysical view ‘nontheoretical physicalism’. This book spans an extensive and complex area and the type of arguments presented in the book, could have been separated into numerous separate papers. This book deserves double-weighting as it represents research effort well beyond that which would normally be required for two outputs. ",,,,,False,
10006840,32,,3221933,D,A New Defence of Anselmian Theism,,,The Philosophical Quarterly,58,233,577,,,0031-8094,10.1111/j.1467-9213.2008.578.x,,2008,,0,False,,False,False,,,,,,False,
10006840,32,,3221934,D,The Ontological Argument and the Devil,,,The Philosophical Quarterly,60,238,72,,,0031-8094,10.1111/j.1467-9213.2008.603.x,,2010,,0,False,,False,False,,,,,,False,
10006840,32,,3221935,C,Non-Naturalism: The Jackson Challenge,,Oxford University Press,Oxford Studies in Metaethics,,,,,978-0-19-958859-6,,,,2010,,0,False,,False,False,,,,,,False,
10006840,32,,3221936,D,The Subjectivist Consequences of Expressivism,,,Pacific Philosophical Quarterly,90,3,364,,,0279-0750,10.1111/j.1468-0114.2009.01345.x,,2009,,0,False,,False,False,,,,,,False,
10006840,32,,3221937,A,Delusions and other Irrational Beliefs,,Oxford University Press,,,,,,9780199206162,,,,2009,,0,False,,True,False,"This book is the first book-length project (130,000 words) to examine the nature of delusions by combining philosophical argumentation from philosophy of mind and psychology with empirical data from clinical cases of delusional patients. It argues that delusions are irrational beliefs, but their irrationality is not qualitatively different from that of non-clinical beliefs. This claim has wide-ranging implications for psychological theories of delusion formation, for diagnosis and classification in psychiatry, and for classic themes in philosophy of mind and epistemology, such as the relationship between beliefs and rationality. The research effort is clearly beyond that normally evident in two outputs.",,,,,False,
10006840,32,,3221938,D,The metaphysics of groups,,,Philosophical Studies,149,2,251,,,0031-8116,10.1007/s11098-009-9335-4,,2010,,0,False,,False,False,,,,,,False,
10006840,32,,3221939,C,Moral Error Theories and the Belief Problem,,Oxford University Press,Oxford Studies in Metaethics,,,,,978-0-19-967804-4,,,,2013,,0,False,,False,False,,,,,,False,
10006840,32,,3221940,D,Reasons-Statements as Non-Extensional Contexts,,,The Philosophical Quarterly,62,248,592,,,0031-8094,10.1111/j.1467-9213.2012.00074.x,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221941,A,Connected Self : The ethics and governance of the genetic individual,,CUP,,,,,,1107008603,,,,2013,,0,False,,True,False,"The monograph’s argument that the ‘genetic self’ is connected not individualistic relies on detailed knowledge of current genetics and multidisciplinary debate as well as philosophical acumen.  The book (90000 words) spans extensive and complex bodies of knowledge and represents the culmination of a decade’s work.  This knowledge is used to make an original philosophical argument regarding the nature of the genetic self and the implications of this for ethical theory, policy and practice. Each chapter (excepting introduction and conclusion) demonstrates research effort equivalent to a single output making a strong double-weighting case. ",,,,,False,
10006840,32,,3221942,D,Temporal Parts and Time Travel,,,Erkenntnis,74,2,225,,,0165-0106,10.1007/s10670-010-9231-5,,2011,,0,False,,False,False,,,,,,False,
10006840,32,,3221943,D,An unwelcome consequence of the Multiverse Thesis,,,Synthese,184,3,375,,,0039-7857,10.1007/s11229-010-9820-5,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221944,D,Sex-Selective Abortion: A Matter of Choice,,,Law and Philosophy,31,2,125,,,0167-5249,10.1007/s10982-011-9118-x,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221945,D,Objective Probability in Everettian Quantum Mechanics,,,The British Journal for the Philosophy of Science,n/a,n/a,,n/a,,0007-0882,10.1093/bjps/axs022,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221946,D,Reason and the Grain of Belief,,,Nous,42,1,139,,,0029-4624,10.1111/j.1468-0068.2007.00676.x,,2008,,0,False,,False,False,,,,,,False,
10006840,32,,3221947,C,Apriorism about Modality,,Oxford University Press,"Modality: Metaphysics, Logic and Epistemology ",,,,,0199565813,,,,2010,,0,False,,False,False,,,,,,False,
10006840,32,,3221948,D,Pollock on Defeasible Reasons,,,Philosophical Studies,n/a,n/a,,n/a,,0031-8116,10.1007/s11098-012-9891-x,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221949,C,Rejecting the Choice Paradigm: : Rethinking the Ethical Framework in Prostitution and Egg Sale Debates,,Palgrave Macmillan,"Gender, Agency and Coercion : Thinking Gender in Transnational Times",,,,,0230300324,,,,2013,,0,False,,False,False,,,,,,False,
10006840,32,,3221950,C,Mind-Independence and Visual Phenomenology,,Oxford University Press,Introspection and Consciousness,,,,,0199744793,,,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221951,C,Disagreement about Cognitive Phenomenology,,Oxford University Press,Cognitive Phenomenology,,,,,0199579938,,,,2011,,0,False,,False,False,,,,,,False,
10006840,32,,3221952,A,Saving Truth from Paradox,,Oxford University Press,,,,,,0199230749,,,,2008,,0,False,,True,False,"This is a hugely ambitious work of over 400 pages and represents the culmination of many years work. Debates on semantic paradox were key in 70s and 80s, but this is the first major new development in the last 20 years.  The book puts forward a major new approach to semantic paradox with minimal damage to our notions of truth or core logic. This represents research effort way beyond that required for two normal outputs. In fact the work involved is equivalent of many significant outputs – enough to produce the revival of a whole sub-field of philosophy.   ",,,,,False,
10006840,32,,3221953,D,Epistemology without metaphysics,,,Philosophical Studies,143,2,249,,,0031-8116,10.1007/s11098-009-9338-1,,2009,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-62749186283&md5=dcc02536e8f16ae72e462ae21679ccbe,0,False,,False,False,,,,,,False,
10006840,32,,3221954,D,What is the normative role of logic?,,,Proceedings of the Aristotelian Society Supplementary Volume,83,1,251,,,0309-7013,10.1111/j.1467-8349.2009.00181.x,,2009,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-62749100110&md5=90df52255c4896200004a37d36e40f22,0,False,,False,False,,,,,,False,
10006840,32,,3221955,D,Counterfactuals without possible worlds,,,Journal of Philosophy,109,3,221,,,0022-362X,,,2012,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84867743445&md5=234403d1ca7952f5c1fc6dc08fcf06ef,0,False,,False,False,,,,,,False,
10006840,32,,3221956,C,Guide to Ground,,CUP,Metaphysical Grounding,,,,,1107022894,,,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221957,D,Aristotle's megarian manoeuvres,,,Mind,120,480,993,,,0026-4423,10.1093/mind/fzr092,,2011,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84866431695&md5=3c8e2653cc21d58b3aa6fdb729c51ff7,0,False,,False,False,,,,,,False,
10006840,32,,3221958,D,Towards a theory of part,,,Journal of Philosophy,107,11,559,,,0022-362X,,,2010,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-79954517094&md5=81560700cbaf81a076d1e9d57481477d,0,False,,False,False,,,,,,False,
10006840,32,,3221959,D,Gandalf's solution to the Newcomb problem,,,Synthese,n/a,n/a,1,,,0039-7857,10.1007/s11229-011-9900-1,,2011,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-79952468396&md5=529da6ab19500bb478562e43a370f955,0,False,,False,False,,,,,,False,
10006840,32,,3221960,D,Outright belief,,,Dialectica,66,3,309,,,0012-2017,10.1111/j.1746-8361.2012.01305.x,,2012,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84867149748&md5=82d896a70db4859d45d3479bcf1d7acf,0,False,,False,False,,,,,,False,
10006840,32,,3221961,C,Instrumental Rationality,,Oxford University Press,Oxford Studies in Metaethics,,,,,9780199606375,,,,2011,,0,False,,False,False,,,,,,False,
10006840,32,,3221962,D,Intrinsic Values and Reasons for Action,,,Philosophical Issues,19,1,321,,,1533-6077,10.1111/j.1533-6077.2009.00172.x,,2009,,0,False,,False,False,,,,,,False,
10006840,32,,3221963,C,Disjunctivism about Visual Experience,,Oxford University Press,Disjunctivism,,,,,9780199693085,,,,2011,,0,False,,False,False,,,,,,False,
10006840,32,,3221964,A,The Contents of Visual Experience,,Oxford University Press,,,,,,0199931240,,,,2011,,0,False,,True,False,"This is a work of significant research effort. In its over 230 pages it develops the first philosophically sophisticated framework for discussing visual experience and addresses questions which have been troubling philosophers for decade regarding whether and how content of visual experience can be understood.  In this work Siegel develops the ""method of phenomenal contrast"", one which minimal introspection and agreed phenomenal difference are used to set up inference-to-the-best-explanation stories about the contents of experience.  The overall result is a groundbreaking treatment of its subject matter which is the culmination of many years work.",,,,,False,
10006840,32,,3221965,D,Cognitive Penetrability &amp; Perceptual Justification,,,Noûs,46,2,201,,,0029-4624,10.1111/j.1468-0068.2010.00786.x,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221966,C,Can Selection Effects on Experience Influence Its Rational Role,,Oxford University Press,Oxford Studies in Epistemology,,,,,9780199672707,,,,2013,,0,False,,False,False,,,,,,False,
10006840,32,,3221967,D,Truth and the Determination of Content: Variations on Themes from Frege's Logische Untersuchungen,,,Grazer Philosophische Studien,82,,3,,,0165-9227,,,2011,,0,False,,False,False,,,,,,False,
10006840,32,,3221968,C,"Inference, deduction, logic",,Oxford University Press,"Knowing How: Essays on Knowledge, Mind, and Action",,,,,0195389360,,,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221969,D,Old Adams Buried,,,Analytic Philosophy,54,2,157,,,2153-9596,10.1111/phib.12016,,2013,,0,False,,False,False,,,,,,False,
10006840,32,,3221970,C,Logical necessity,,Oxford University Press," Modality: Metaphysics, Logic, and Modality",,,,,0199671508,,,,2010,,0,False,,False,False,,,,,,False,
10006840,32,,3221971,D,Evidence Sensitivity in Weak Necessity Deontic Modals,,,Journal of Philosophical Logic,n/a,n/a,,n/a,,0022-3611,10.1007/s10992-013-9286-2,,2013,,0,False,,False,False,,,,,,False,
10006840,32,,3221972,D,Moral Epistemology: The Mathematics Analogy,,,Noûs,n/a,n/a,,n/a,,00294624,10.1111/j.1468-0068.2012.00875.x,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221973,D,Morality and Mathematics: The Evolutionary Challenge,,,Ethics,122,2,313,,,00141704,10.1086/663231,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221974,D,Epistemic rules,,,Journal of Philosophy,105,9,472,,,0022-362X,,,2008,http://www.scopus.com/inward/record.url?eid=2-s2.0-61249520525&partnerID=8YFLogxK,0,False,,False,False,,,,,,False,
10006840,32,,3221975,D,What is inference?,,,Philosophical Studies,n/a,n/a,,n/a,,0031-8116,10.1007/s11098-012-9903-x,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221976,C,Three Kinds of Relativism,,Blackwell-Wiley,A Companion to Relativism,,,,,1405190213,,,,2011,,0,False,,False,False,,,,,,False,
10006840,32,,3221977,D,Inferentialism and the Epistemology of Logic: Reflections on Casalegno and Williamson : Inferentialism and the Epistemology of Logic,,,Dialectica,66,2,221,,,00122017,10.1111/j.1746-8361.2012.01303.x,,2012,,0,False,,False,False,,,,,,False,
10006840,32,,3221978,D,Williams on supervaluationism and logical revisionism,,,Journal of Philosophy,108,11,633,,,0022-362X,,,2011,http://www.scopus.com/inward/record.url?eid=2-s2.0-84860496459&partnerID=8YFLogxK,0,False,,False,False,,,,,,False,
10007786,32,,3263060,D,Aristotle on the role of confidence in courage,,,Ancient Philosophy,29,1,123 ,,,07402007,10.5840/ancientphil20092917,,2009,http://www.pdcnet.org/ancientphil/content/ancientphil_2009_0029_0001_0123_0137?file_type=pdf,0,False,,False,True,,,,,,False,
10007786,32,,3263061,D,Impredicative identity criteria,,,Philosophy and Phenomenological Research,80,2,411 ,,,00318205,10.1111/j.1933-1592.2010.00325.x,,2010,http://onlinelibrary.wiley.com/doi/10.1111/j.1933-1592.2010.00325.x/full,0,False,,False,True,,,,,,False,
10007786,32,,3263062,C,David Hume and the Argument to Design,,Continuum,The Continuum Companion to Hume,,,,,978-0-82644-359-5,,,,2012,,0,False,,False,True,,,,,,False,
10007786,32,,3263063,D,Bodily doubt,,,Journal of Consciousness Studies,20,7-8,178,,,13558250,,,2013,,0,False,,False,True,,,,,,False,
10007786,32,,3263064,D,Sainsbury on Thinking about Fictional Things,,,Acta Analytica,n/a,n/a,,n/a,,0353-5150,10.1007/s12136-013-0209-1,,2013,http://link.springer.com/article/10.1007%2Fs12136-013-0209-1,0,False,,False,True,,,,,,False,
10007786,32,,3263065,D,Dr. Jenner’s House: the birthplace of vaccination,,,The Lancet,378,9788,307,,,01406736,10.1016/S0140-6736(11)61154-9,,2011,,0,False,,False,True,,,,,,False,
10007786,32,,3263066,D,Put Edward Jenner’s statue back in Trafalgar Square,,,BMJ,340,,665,c1582,,0959-8146,10.1136/bmj.c1582,,2010,,0,False,,False,True,,,,,,False,
10007786,32,,3263067,C,Malebranche über Wahrnehmung: Augustinische Lösungen für cartesische Probleme,,De Gruyter,Sehen und Begreifen: Wahrnehmungstheorien in der frühen Neuzeit,,,,,9783110189575,,,,2008,,0,True,,False,False,,"Nicolas Malebranche is generally described as a second-generation disciple of Descartes. This is only a half truth. In this article, I discuss Malebranche’s reception and transformation of the Cartesian theory of ideas. The resulting account of ideas and of their role in perception owes a great deal to Augustine, and ultimately to Christian Platonism. After setting out Malebranche’s own theory of the Vision in God, I discuss some serious difficulties that beset it, and venture the further suggestion that these tensions can only be resolved by further transformations that would take the theory close to the Transcendental Idealism of Kant.",,,,False,
10007786,32,,3263068,C,Rousseau and morality: between naturalism and rationalism,,"Oxford, Voltaire Foundation",Rousseau et les philosophes,,,,,978-0-7294-1004-5,,,,2010,http://xserve.volt.ox.ac.uk/VFcatalogue/details.php?recid=6472,0,False,,False,False,,,,,,False,
