UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10000961,24,,346933,D,God or tidibe? Melanesian Christianity and the problem of wholes,,,Ethnos: Journal of Anthropology,73,2,141,,,1469-588X,10.1080/00141840802180330,,2008,http://www.tandfonline.com/doi/pdf/10.1080/00141840802180330,0,False,,False,False,,,,,,False,As indicated in footnote ten of this article some previously published historical ethnography is drawn upon and reworked to advance an argument about analysing contemporary Melanesian Christianity. It is a standalone piece that uses similar historical ethnographic material but in a different analytical framework as part of a critique of how cultural change is conceptualised in Melanesian anthropology.
10000961,24,,346937,D,"We are playing football: Seeing the game on Panapompom, PNG",,,Journal of the Royal Anthropological Institute,17,3,481,,,1359-0987,10.1111/j.1467-9655.2011.01703.x,,2011,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-9655.2011.01703.x/pdf,0,False,,False,False,,,,,,False,"This essay is focused on epistemological issues about difference, substantially extending underdeveloped aspects of my monograph of the same title (VP31398). It brings these directly into engagement with global sports and literature in the anthropology of sport to explore the potential of football to raise questions about cultural difference. The theoretical framing and substantive content of the article mean that it engages directly with both these concrete and more broadly disciplinary issues, whereas the monograph is intended primarily as an intervention in debates within the anthropology of Melanesia."
10000961,24,,346941,D,The 'other diseases' of the Millennium Development Goals: Rhetoric and reality of free drug distribution to cure the poor's parasites,,,Third World Quarterly,32,1,91,,,1360-2241,10.1080/01436597.2011.543816,,2011,http://www.tandfonline.com/doi/pdf/10.1080/01436597.2011.543816,1,False,,False,False,,,,,,False,
10000961,24,,346944,D,"Things of the ground: Children's medicine, motherhood and memory in the Cameroon grassfields",,,Africa,81,02,269,,,1750-0184,10.1017/S0001972011000015,,2011,http://journals.cambridge.org/action/displayFulltext?type=1&fid=8267430&jid=AFR&volumeId=81&issueId=02&aid=8267428&bodyId=&membershipNumber=&societyETOCSession=,0,False,,False,False,,,,,,False,
10000961,24,,346946,D,At the intersection of disability and masculinity: Exploring gender and bodily difference in India,,,Journal of the Royal Anthropological Institute,17,3,545,,,1359-0987,10.1111/j.1467-9655.2011.01706.x,,2011,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-9655.2011.01706.x/pdf,0,False,,False,False,,,,,,False,
10000961,24,,346949,D,"Education, inequality and social mobility in central India",,,European Journal of Development Research,23,5,695,,,1743-9728,10.1057/ejdr.2011.43,,2011,,0,False,,False,False,,,,,,False,"Two of my submitted outputs, ""Education, inequality and social mobility in central India"" and ""Learning, livelihoods and social mobility: valuing girls' education in central India"", draw on similar theoretical literature concerning education and social mobility in central India. However, each article is based on original ethnographic material that is used to advance distinctive arguments concerning inequality (in the former article) and aspiration and the value of education (in the latter article). There is also a distinct gender focus in each of the two articles: the former focuses on boys and young men, the latter on girls and young women."
10000961,24,,348391,D,Kala defanged: Managing power in Java away from the centre,,,"Bijdragen tot de taal-, land- en volkenkunde / Journal of the Humanities and Social Sciences of Southeast Asia",168,2-3,173,,,0006-2294,10.1163/22134379-90003558,,2012,http://booksandjournals.brillonline.com/deliver/22134379/168/2-3/22134379_168_02-03_s01_text.pdf?itemId=/content/10.1163/22134379-90003558&mimeType=pdf,0,False,,False,False,,,,,,False,
10000961,24,,348415,D,"Conversion, continuity, and moral dilemmas among Christian Bidayuhs in Malaysian Borneo",,,American Ethnologist,39,3,511,,,0094-0496,10.1111/j.1548-1425.2012.01378.x,,2012,http://onlinelibrary.wiley.com/doi/10.1111/j.1548-1425.2012.01378.x/pdf,0,False,,False,False,,,,,,False,"This article distils and expands on one of the key themes of the monograph (VP63916)—namely the need for anthropologists of Christianity to take practices and discourses of continuity as seriously as they do those of discontinuity and rupture. Although it draws from the same broad ethnographic pool as the monograph (which is a more encompassing study of Bidayuh Christianity), it is a self-contained piece that extends the latter's arguments and grapples more directly with recent developments in the anthropology of Christianity, the theme of denominational pluralism, and the notion of conversion as a positioning."
10000961,24,,348417,D,Border parasites: Schistosomiasis control among Uganda's fisherfolk,,,Journal of Eastern African Studies,6,1,98,,,1753-1063,10.1080/17531055.2012.664706,,2012,http://www.tandfonline.com/doi/pdf/10.1080/17531055.2012.664706,5,False,,False,False,,,,,,False,
10000961,24,,348418,D,"Learning, livelihoods and social mobility: Valuing girls' education in central India",,,Anthropology & Education Quarterly,43,4,344,,,0161-7761,10.1111/j.1548-1492.2012.01189.x,,2012,http://onlinelibrary.wiley.com/doi/10.1111/j.1548-1492.2012.01189.x/pdf,0,False,,False,False,,,,,,False,"Two of my submitted outputs, ""Education, inequality and social mobility in central India"" and ""Learning, livelihoods and social mobility: valuing girls' education in central India"", draw on similar theoretical literature concerning education and social mobility in central India. However, each article is based on original ethnographic material that is used to advance distinctive arguments concerning inequality (in the former article) and aspiration and the value of education (in the latter article). There is also a distinct gender focus in each of the two articles: the former focuses on boys and young men, the latter on girls and young women."
10000961,24,,423079,A,A shadow falls: In the heart of Java,,Faber & Faber Ltd,,,,,,9780571235865,,,,2009,,0,False,,False,False,,,,,,False,"‘A Shadow Falls’ is a narrative ethnography about the Islamic revival in Java and the challenge it poses to pluralism. It uses techniques from fiction (plotting, characterisation, dialogue, micro-historical depth), without inventing, to offer an inside view of the crisis in Javanese society. In a way impossible using conventional ethnographic reporting, it evokes the dilemmas forced on families in confronting the unravelling of traditional solutions to ideological difference. It makes the case for narrative – shorn of footnotes and obtrusive explanation - as a superior ethnographic resource, the theoretical argument for which is made in output number 2."
10000961,24,,423081,A,"We are playing football: Sport and postcolonial subjectivity, Panapompom, Papua New Guinea",,Cambridge Scholars Publishing,,,,,,9781443825894,,,,2011,,0,False,,False,False,,,,,,False,"Monograph exploring in ethnographic depth the implications of football in island Papua New Guinea. Considering its scope, it naturally treats more topics, in greater depth than my article of the same title. The critical focus of this book is the strategies of othering which are central to the ‘New Melanesian Ethnography’ in relation to local racialised notions of development. This is in contradistinction to the article (VDY28104), which concerns itself more with the actual implications of global sporting rhetoric in relation to local understandings of the form and purpose of football."
10000961,24,,423084,A,"The Christianity of culture: Conversion, ethnic citizenship, and the matter of religion in Malaysian Borneo",,Palgrave Macmillan,,,,,,9780230120464,,,,2012,,0,False,,False,False,,,,,,False,"This book centres on the entwinement of cultural consciousness, ethnic politics and Christianization in rural Bidayuh communities. It takes a much broader social, historical and political view than the article (VDY63921), showing how both post-independence developments in Malaysia and conversion to Christianity have shaped Bidayuhs’ social and moral lives and relations with the state, while facilitating the transformation of their old animist rituals into an officially recognized form of ‘culture’. The book engages with but does not confine itself to concerns in the anthropology of Christianity; it also speaks to the anthropology of cultural consciousness, ethnic politics and indigenous museology."
10000961,24,,453005,C,Paradoxes of the cosmopolitan in Melanesia,,Berg Publishers,"Anthropology and the new cosmopolitanism: Rooted, feminist and vernacular perspectives",,,,,9781847881984,,,,2008,,0,False,,False,False,,,,,,False,
10000961,24,,453007,C,"Knowing, not knowing, knowing anew",,Berghahn Books,Knowing how to know: Fieldwork and the ethnographic present,,,,,978-1-84545-477-7,,,,2008,,0,False,,False,False,,,,,,False,
10000961,24,,453009,C,Leprosy of a deadlier kind: Christian conceptions of AIDS in the South African Lowveld,,Brill,AIDS and religious practice in Africa,,,,,9789004164000,,,,2009,,0,False,,False,False,,,,,,False,"Some ethnographic material in this chapter appeared in an earlier article entitled ‘Death before dying’, Journal of Southern African Studies 33: 845-860 (2007). In the current chapter the ethnographic material on dying has been substantially re-worked and is used in a different analytical framework to develop a distinctive argument. The chapter includes novel ethnographic material on Christianity and leprosy."
10000961,24,,761454,C,Good ways and bad ways: transformations of law and mining in Papua New Guinea,,Pluto Press,Culture and well-being,,,,,9780745326801,,,,2008,,0,False,,False,False,,,,,,False,
10000961,24,,859443,T,"Suicide in South Asia: Ethnographic perspectives     

Special issue of Contributions to Indian Sociology, 2012; 46 (1&2)",,Journal special issue,,,,,,,,,,2012,http://cis.sagepub.com/content/46/1-2.toc,0,False,,False,False,,,,,,False,A peer-reviewed special issue edited solely by James Staples. It includes a substantive research paper by Staples – to which greatest attention should be given – as well as an independently authored introduction. Editor of journal issue and author of introduction ('Suicide in South Asia: Ethnographic perspectives' doi:10.1177/006996671104600202) and article (The suicide niche: Accounting for self-harm in a South Indian leprosy colony doi: 10.1177/006996671104600206)
10000961,24,,859603,D,Culture and carelessness: Constituting disability in South India,,,Medical Anthropology Quarterly,26,4,557,,,0745-5194,10.1111/maq.12007,,2012,http://onlinelibrary.wiley.com/doi/10.1111/maq.12007/pdf,0,False,,False,False,,,,,,False,
10000961,24,,894875,C,"Follow the wood: Carving and political cosmology in Oku, Cameroon",,Indiana University Press,African art and agency in the workshop,,,,,9780253007414,,,,2013,,0,False,,False,False,,,,,,False,
10000961,24,,1423979,A,Witchcraft and a life in the new South Africa,,Cambridge University Press,,,,,,9781107016286,,,,2012,,0,False,,False,False,,,,,,False,
10000961,24,,1423997,D,Gendered Endings: Narratives of Male and Female Suicides in the South African Lowveld,,,"Culture, Medicine, and Psychiatry",36,2,327,,,1573-076X,10.1007/s11013-012-9258-y,,2012,http://link.springer.com/content/pdf/10.1007%2Fs11013-012-9258-y.pdf,0,False,,False,False,,,,,,False,
10000961,24,,1423999,D,Confronting uncertainty: Anthropology and zones of the extraordinary,,,American Ethnologist,40,4,651,,,00940496,10.1111/amet.12045,,2013,http://onlinelibrary.wiley.com/doi/10.1111/amet.12045/pdf,0,False,,False,False,,,,,,False,
10000961,24,,1526928,B,Remembering Violence: Anthropological Perspectives on Intergenerational Transmission,,Berghahn Books,,,,,,9781845456245,,,,2010,,1,False,,False,False,,,,,,False,"Book jointly edited and with a joint introduction (co-editor Katharina Schramm, Halle University), with organisational and editorial responsibilities shared equally. The jointly-authored introduction was in fact written almost entirely by Argenti. The book as a whole reflects a collaborative enterprise in research, writing and discussion between all the contributors over a three year period."
10007788,24,,1953674,D,Prelude to violence: show trials and state power in 1930s Mongolia,,,American Ethnologist,35,2,321,,,1548-1425,10.1111/j.1548-1425.2008.00038.x,,2008,,0,False,,False,False,,,,,,False,
10007788,24,,1953675,D,Neither Truth nor Reconciliation: Political Violence and the Singularity of Memory in Post-socialist Mongolia,,,Totalitarian Movements and Political Religions,9,2,371,,,1469-0764,10.1080/14690760802094941,,2008,,0,False,,False,False,,,,,,False,
10007788,24,,1953676,D,"Resorting to Violence: Technologies of Exception, Contingent States and the Repression of Buddhist Lamas in 1930s Mongolia",,,ETHNOS,77,1,72,,,0014-1844,10.1080/00141844.2011.595810,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000305057100004&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,0,False,,False,False,,,,,,False,
10007788,24,,1953677,D,"Archived Relations: Repression, Rehabilitation and the Secret Life of Documents in Mongolia",,,History and Anthropology,22,4,431,,,1477-2612,10.1080/02757206.2012.626407,,2011,,0,False,,False,False,,,,,,False,
10007788,24,,1953678,D,Political mobilization and the construction of collective identity in Mongolia,,,Central Asian Survey,29,3,251,,,1465-3354,10.1080/02634937.2010.518009,,2010,,0,False,,False,False,,,,,,False,
10007788,24,,1953679,D,"Tribe, Ethnos, Nation: Rethinking Evolutionist Social Theory and Representations of Nomadic Inner Asia.",,,"Forum AI, Ab Imperio",2009,4,80,,,2166-4072,,,2009,http://abimperio.net/cgi-bin/aishow.pl?state=portal/toc/issues&idlang=1,0,False,,False,False,,,,,,False,
10007788,24,,1953680,D,"Reading the Signs by Lenin's Light: Development, Divination and Metonymic Fields in Mongolia",,,ETHNOS,74,1,72,,,0014-1844,10.1080/00141840902751204,,2009,,0,False,,False,False,,,,,,False,
10007788,24,,1953681,D,The ‘age of the market’ and the regime of debt: the role of credit in the transformation of pastoral Mongolia,,,Social Anthropology,20,4,458,,,0964-0282,10.1111/j.1469-8676.2012.00223.x,,2012,,0,False,,False,False,,,,,,False,
10007788,24,,1953682,D,"The 12th Dorje Phagmo of Tibet, 'Female Living Buddha' and Cadre: A Political Paradox?",,,Inner Asia,10,1,153,,,2210-5018,10.1163/000000008793066812,,2008,,0,False,,False,False,,,,,,False,
10007788,24,,1953683,D,Life Histories of Forgotten Heroes? Transgression of Boundaries and the Reconstruction of Tibet in the post-Mao Era,,,Inner Asia,12,1,113,,,2210-5018,10.1163/146481710792710354,,2010,,0,False,,False,False,,,,,,False,
10007788,24,,1953684,C,Holy books as ritual objects and vessels of teaching in the era of the 'further spread of the doctrine' (bstan pa yang dar),,Brill Academic Pub,Revisiting Rituals in a Changing Tibetan World,,,,,9789004232174,,,,2012,,0,False,,False,False,,,,,,False,
10007788,24,,1953685,C,Deciding the future in the Land of Snow: Tibet as an Arena for Conflicting Forms of Knowledge and Policy,,Routledge,The Social Life of Climate Change Models: Anticipating Nature,,,,,978-0415628587,,,,2012,,0,False,,False,False,,,,,,False,
10007788,24,,1953686,A,Human Rights and African Airwaves,,Indiana Univ Pr,,,,,,9780253223470,,,,2011,,0,False,,False,False,,,,,,False,
10007788,24,,1953687,B,Christianity and Public Culture in Africa,,Ohio Univ Pr,,,,,,9780821419458,,,,2011,,0,False,,False,False,,,,,,False,Editor contributing solely authored Introduction: Rethinking African Christianities: Beyond the religion-politics conundrum (24pp).
10007788,24,,1953688,C,The anthropologist and his poor,,SAR Press,Forces of Compassion,,,,,9781934691403,,,,2011,,0,False,,False,False,,,,,,False,
10007788,24,,1953689,D,Extreme Poverty and Existential Obligations: Beyond Morality in the Anthropology of Africa?,,,Social Analysis,52,3,33,,,15585727,10.3167/sa.2008.520302,,2008,,0,False,,False,False,,,,,,False,
10007788,24,,1953690,C,Ethics,,Wiley-Blackwell,A Companion to the Anthropology of Religion,,,,,9780470673324,,,,2013,,0,False,,False,True,,,,,,False,
10007788,24,,1953691,C,Agency and Responsibility: Perhaps You Can Have Too Much of a Good Thing.,,Fordham Univ Pr,Ordinary Ethics,,,,,9780823233175,,,,2010,,0,False,,False,False,,,,,,False,
10007788,24,,1953692,C,Ethical Traditions in Question: Diaspora Jainism and the Environmental and Animal Liberation Movements.,,Indiana Univ Pr,Ethical Life in South Asia,,,,,9780253222435,,,,2010,,0,False,,False,False,,,,,,False,
10007788,24,,1953693,A,The Subject of Virtue: An Anthropology of Ethics and Freedom (New Departures in Anthropology),,Cambridge University Press,,,,,,9781107697317,,,,2013,,0,False,,True,False,"The anthropology of ethics has become an important and fast-growing field in recent years. This book aims to provide an ambitious intellectual underpinning for this enterprise, and to set an agenda for future research in the field, arguing that it can provide a conceptual renewal of the discipline as a whole, enabling it to take account of a major dimension of human conduct which social theory has so far failed adequately to address and at the same time to promote fruitful dialogue between anthropologists and moral philosophers.",,,,,False,
10007788,24,,1953694,B,Distributed Objects,,Berghahn Books,,,,,,9780857457448,,,,2013,,1,False,,False,False,,,,,,False,Co-editor (with Chua) contributing jointly authored introduction (24pp).
10007788,24,,1953695,C,Sculptural biographies in an anthropological collection: Mrs Milward’s Indian ‘types’Biographies,,Boydell Press,Museums and Biographies,,,,,9781843837275,,,,2012,,0,False,,False,False,,,,,,False,
10007788,24,,1953696,M,"Gifts and Discoveries
Gifts and Discoveries was the first special exhibition to be held in the newly redeveloped ground floor galleries of the Museum of Archaeology and Anthropology. Curated by Mark Elliott and Nicholas Thomas, it was held in the Li Ka Shing Gallery at MAA from 26 May 2012 to 16 February 2013. A core element of the relaunch of MAA, the exhibition presented a selection from the Museum’s ethnographic, archaeological, photographic and archival collections alongside loans from Trinity College, Cambridge, with an emphasis on the complex biographies of artefacts and collections and their journeys to Cambridge. Interrogating commonplace understandings of ‘gifts’ and ‘discoveries’, it highlighted research carried out by scholars within the Museum and pointed to potential insights yet to be revealed.","Museum of Archaeology and Anthropology, University of Cambridge",,,,,,,,,,,2012,http://maa.cam.ac.uk/home/index.php?a=15&b=Gifts+and+Discoveries&c=25,1,False,,False,False,,,,,,False,"Gifts and Discoveries was the first special exhibition to be held in the newly redeveloped ground floor galleries of the Museum of Archaeology and Anthropology. Curated by Mark Elliott and Nicholas Thomas, it was held in the Li Ka Shing Gallery at MAA from 26 May 2012 to 16 February 2013. 

A core element of the relaunch of MAA, the exhibition presented a selection from the Museum’s ethnographic, archaeological, photographic and archival collections alongside loans from Trinity College, Cambridge, with an emphasis on the complex biographies of artefacts and collections and their journeys to Cambridge. Interrogating commonplace understandings of ‘gifts’ and ‘discoveries’, it highlighted research carried out by scholars within the Museum and pointed to potential insights yet to be revealed."
10007788,24,,1953697,D,Exhibiting and enacting multiple bodies: Reflections on three 'Body' exhibitions,,,Journal of Museum Ethnography,21,,241,,,0954-7169,,,2009,http://www.museumethnographersgroup.org.uk/,0,False,,False,False,,,,,,False,
10007788,24,,1953698,D,The Black Box: Notes on the Anthropology of the Enemy,,,Inner Asia,10,1,37,,,2210-5018,10.1163/000000008793066821,,2008,,0,False,,False,False,,,,,,False,
10007788,24,,1953699,C,"Political fieldwork, ethnographic exile, and state theory: peasant socialism and
anthropology in late-nineteenth-century Russia",,Wiley-Blackwell,A new history of anthropology,,,,,9780631226000,,,,2008,,0,False,,False,False,,,,,,False,
10007788,24,,1953700,D,Writing power: An anarchist anthropologist in the looking glass of critical theory,,,CRITIQUE OF ANTHROPOLOGY,32,2,189,,,0308-275X,10.1177/0308275X12439486,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000305005800007&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,0,False,,False,False,,,,,,False,
10007788,24,,1953701,R,"Nikolai Ssorin-Chaikov is the guest editor of this Special Issue. His two article contributions to this issue are: Ssorin-Chaikov, Nikolai. 2013. ""Ethnographic conceptualism: an introduction."" Laboratorium 5(2): 4-18. Ssorin-Chaikov, Nikolai. 2013. ""Gift/knowledge relations at the exhibition of gifts to Soviet leaders."" Laboratorium 5(2): 25-51.",,"Laboratorium 2013, 5(2)","Laboratorium 5(2), Special issue on ethnographic conceptualism",,,,,,,,,2013,http://www.soclabo.org/index.php/laboratorium/issue/current,0,False,,False,False,,,,,,False,Editor of Special Issue; contributing solely authored Introduction (9pp) and solely authored article “Gift/Knowledge Relations at the Exhibition of Gifts to Soviet Leaders” (26pp).
10007788,24,,1953702,D,The anthropological fixation with reciprocity leaves no room for love: 2009 meeting of the Group for Debates in Anthropological Theory,,,CRIT ANTHROPOL,31,3,210,,,0308-275X,10.1177/0308275X11409732,,2011,,4,False,,False,True,,,,,,False,
10007788,24,,1953703,A,The intimate state: love-marriage and the law in Delhi,,Routledge India,,,,,,9780415446044,,,,2008,,0,False,,True,False,"This book is based on eighteen months of anthropological fieldwork and constitutes a single authored monograph on love-marriage in Delhi.  It makes a substantial contribution to the literature on changing marriage forms by theorising the processes of marriage-making from the perspective of couples.  It provides the first detailed historical (and legal-anthropological) account of the colonial debates around legislation for civil marriage for Indians.  Research was conducted in national and local archives, including court records spanning a period of 130 years.  This provides the context for the only ethnographic account of the everyday life of love-marriage and the law in India.",,,,,False,
10007788,24,,1953704,C,"Marriages of convenience and capitulation: South Asian marriage, family and intimacy in the diaspora",,Routledge,Handbook of the South Asian Diaspora,,,,,9780415480109,,,,2013,,0,False,,False,False,,,,,,False,
10007788,24,,1953705,D,Love Jurisdiction,,,Cambridge Anthropology,31,2,,,,0305-7674,,,2013,,0,False,,False,False,,,,,,False,
10007788,24,,1953706,A,"The Land Is Dying: Contingency, Creativity and Conflict in Kenya",,Berghahn Books,,,,,,9781845454814,,,,2010,,1,False,,False,False,,,,,,False,
10007788,24,,1953707,D,HIV and the Moral Economy of Survival in an East African City,,,MEDICAL ANTHROPOLOGY QUARTERLY,26,4,534,,,0745-5194,10.1111/maq.12006,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000312541200007&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,0,False,,False,False,,,,,,False,
10007788,24,,1953708,B,The making and unmaking of public health in Africa: Ethnographic and Historical Perspectives,,Ohio University Press,,,,,,9780821420577,,,,2013,,1,False,,False,False,,,,,,False,"Co-editor (with Marsland), contributing solely authored Introduction “Situating Health and the Public in Africa” and solely authored Chapter 8 “Navigating “Global Health” in an African City”."
10007788,24,,1953709,D,"What Is Life Worth? Exploring Biomedical Interventions, Survival, and the Politics of Life",,,MEDICAL ANTHROPOLOGY QUARTERLY,26,4,453,,,0745-5194,10.1111/maq.12001,,2012,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000312541200002&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,1,False,,False,False,,,,,,False,
10007788,24,,1953710,D,"Schooling and Critical Citizenship: Pedagogies of Political Agency in El Alto, Bolivia",,,Anthropology & Education Quarterly,41,2,181,,,15481492,10.1111/j.1548-1492.2010.01077.x,,2010,,0,False,,False,False,,,,,,False,
10007788,24,,1953711,D,Disjunctive comparison: citizenship and trade unionism in Bolivia and Argentina,,,Journal of the Royal Anthropological Institute,18,2,349,,,13590987,10.1111/j.1467-9655.2012.01747.x,,2012,,0,False,,False,False,,,,,,False,
10007788,24,,1953712,D,"Citizenship, political agency and technologies of the self in Argentinean trade unions",,,CRITIQUE OF ANTHROPOLOGY,33,1,110,,,0308-275X,10.1177/0308275X12466678,,2013,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=000319229100007&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=940c5db9f6a527ba8e12659dac275555,0,False,,False,False,,,,,,False,
10007788,24,,1953713,D,Citizenship Quality: A New Agenda for Development?,,,Journal of Civil Society,8,4,333,,,1744-8697,10.1080/17448689.2012.738898,,2012,,0,False,,False,False,,,,,,False,
10007788,24,,1953714,C,Disrupting Images: Neuroscientific Representations in the Lives of Psychiatric  Patients,,Wiley-Blackwell,Critical Neuroscience,,,,,9781444343335,,,,2012,,0,False,,False,False,,,,,,False,
10007788,24,,1953715,D,Early accounts of Gulf War illness and the construction of narratives in UK service personnel.,,,Soc Sci Med,67,11,1641,,,0277-9536,10.1016/j.socscimed.2008.09.004,,2008,http://www.ncbi.nlm.nih.gov/pubmed/18829146,2,False,,False,False,,,,,,False,
10007788,24,,1953716,D,Making objective facts from intimate relations: the case of neuroscience and its entanglements with volunteers,,,HIST HUM SCI,21,4,86,,,0952-6951,10.1177/0952695108095513,,2008,,0,False,,False,False,,,,,,False,
10007788,24,,1953717,D,Petty Cash and the Neuroscientific Mapping of Pleasure,,,BIOSOCIETIES,3,2,151,,,1745-8552,10.1017/S174585520800608X,,2008,,0,False,,False,False,,,,,,False,
10007788,24,,1953718,C,"Vietnamese narratives of tradition, exchange and friendship in the worlds of the global socialist ecumene. In Enduring socialism",,Berghahn Books,Enduring socialism,,,,,9781845454647,,,,2009,,0,False,,False,False,,,,,,False,
10007788,24,,1953719,C,"For family, state and nation: Achieving cosmopolitan modernity in late-socialist Vietnam",,Berghahn Books,The Social Life of Achievement,,,,,9781782382201,,,,2013,,0,False,,False,False,,,,,,False,
10007788,24,,1953720,D,"Mapping Time, Living Space:
The Moral Cartography of Renovation in Late-Socialist Vietnam",,,Cambridge Anthropology,31,2,,,,0305-7674,,,2013,,0,False,,False,False,,,,,,False,
10007788,24,,1953721,D,How to forge a creative student-citizen: Achieving the positive in today's Vietnam,,,Modern Asian Studies,n/a (First View),,1,,,0026-749X,10.1017/S0026749X13000504,,2013,,0,False,,False,False,,,,,,False,
