UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10006840,21,,3220944,D,"Peacekeeping, Regime Security and 'African Solutions to African Problems': exploring motivations for Rwanda's involvement in Darfur",,,Third World Quarterly,31,5,739,,,0143-6597,10.1080/01436597.2010.503566,,2010,,0,False,,False,False,,,,,,False,
10006840,21,,3220945,D,"Democracy, identity and the politics of exclusion in post-genocide Rwanda: the case of the Batwa",,,Democratization,18,2,490,,,1351-0347,10.1080/13510347.2011.553367,,2011,,0,False,,False,False,,,,,,False,
10006840,21,,3220946,D,Emergent Strategic Management and Planning Mechanisms in Complex Adaptive Systems,,,Public Management Review,10,3,319,,,1471-9037,10.1080/14719030802002741,,2008,,0,False,,False,False,,,,,,False,
10006840,21,,3220947,D,More quality through competitive quality awards? An impact assessment framework,,,International Review of Administrative Sciences,75,3,383,,,0020-8523,10.1177/0020852309337687,,2009,,1,False,,False,False,,,,,,False,
10006840,21,,3220948,A,Third Wave Feminism and the Politics of Gender in Late Modernity,,Palgrave Macmillan,,,,,,9780230580909,,,,2011,,0,False,,False,False,,,,,,False,"Material in common with 2011 (but written and submitted 2009) anthology chapter 'The Contradictions of Successful Femininity: Third Wave Feminism, Postfeminism and ‘New’ Femininities'.  In the book similar themes (and others) are extended to new areas, are evaluated in much greater depth and more rigorously contextualized in order to develop a sustained analysis and independent argument not present in the chapter."
10006840,21,,3220949,D,Couple Culture and the Production of Singleness,,,Sexualities,11,3,301,,,1363-4607,10.1177/1363460708089422,,2008,,0,False,,False,False,,,,,,False,
10006840,21,,3220950,C,"The Contradictions of Successful Femininity: Third Wave Feminism, Postfeminism and ‘New’ Femininities",,Palgrave,"New Femininities: Postfeminism, Neoliberalism and Subjectivity",,,,,9780230223349,,,,2011,,0,False,,False,False,,,,,,False,The draft of this chapter was submitted in January of 2009 and accepted in February 2009 subject to minor revisions. The final version was then accepted by the editors in June 2009. The chapter offers an overview of some of the key issues and debates which subsequently appear in the 2011 monograph 'Third Wave Feminism and the Politics of Gender in Late Modernity'.
10006840,21,,3220951,D,Depoliticising Monetary Policy: The Minimum Lending Rate Experiment in Britain in the 1970s,,,New Political Economy,16,4,463,,,1356-3467,10.1080/13563467.2011.532202,,2011,,0,False,,False,False,,,,,,False,
10006840,21,,3220952,A,The Practice of Global Citizenship,,Cambridge University Press,,,,,,9780521199360,,,,2010,,0,False,,True,False,"Field research included more than 250 in-depth, semi-structured qualitative interviews with border enforcement agents, anti-immigration activists, immigration-rights activists and unauthorized immigrants in the United States, northern and southern Mexico, Spain (including Ceuta in N. Africa), Brussels, the UK and Ireland. The book draws on original research involving formal surveys on immigration issues administered to more than 300 subjects, and subsequent quantitative analysis of the data. It was recognized with the 2011 Yale H. Ferguson Award from the International Studies Assocation-Northeast, for its contribution to promoting the use of plural methods in political science/international relations.",,,,,False,"Field research for the Practice of Global Citizenship included more than 250 in-depth, semi-structured qualitative interviews with border enforcement agents, anti-immigration activists, immigration-rights activists and unauthorized immigrants in the United States, northern and southern Mexico, Spain (including Ceuta in N. Africa), Brussels, the UK and Ireland. In addition, the book draws on original research by the author and a colleague involving formal surveys on immigration issues administered to more than 300 subjects, and subsequent quantitative analysis of the data. Both the qualitative and quantitative findings fundamentally informed the book's normative arguments on global citizenship. It was recognized with the 2011 Yale H. Ferguson Award from the International Studies Assocation-Northeast, for its contribution to promoting the use of plural methods in political science/international relations."
10006840,21,,3220953,D,An Archaeology of Borders: Qualitative Political Theory as a Tool in Addressing Moral Distance,,,Journal of Global Ethics,5,2,109,,,1744-9626,10.1080/17449620903110276,,2009,http://dx.doi.org/10.1080/17449620903110276,0,False,,False,False,,,,,,False,
10006840,21,,3220954,D,Minutemen and Desert Samaritans: Mapping the Attitudes of Activists on the United States' Immigration Front Lines,,,Journal of Ethnic and Migration Studies,36,4,673,,,1369-183X,10.1080/13691830903531967,,2010,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=1819948,1,False,,False,False,,,,,,False,
10006840,21,,3220955,D,"Assessing the Debate, Assessing the Damage: Transatlantic Relations after Bush",,,British Journal of Politics and International Relations,11,1,4,,,1369-1481,10.1111/j.1467-856X.2008.00348.x,,2009,,0,False,,False,False,,,,,,False,
10006840,21,,3220956,D,Innovation and precedent in the Kosovo war: the impact of Operation Allied Force on US foreign policy,,,International Affairs,85,3,531,,,0020-5850,10.1111/j.1468-2346.2009.00812.x,,2009,,0,False,,False,False,,,,,,False,
10006840,21,,3220957,D,The double interregnum: UK-US relations beyond Blair and Bush,,,International Affairs,84,6,1131,,,0020-5850,10.1111/j.1468-2346.2008.00761.x,,2008,,0,False,,False,False,,,,,,False,
10006840,21,,3220958,D,Legitimacy and Non-State Political Violence,,,Journal of Political Philosophy,18,3,287,,,0963-8016,10.1111/j.1467-9760.2009.00345.x,,2010,,0,False,,False,False,,,,,,False,
10006840,21,,3220959,D,"Fairness and Liability in the Just War: Combatants, Non-combatants and Lawful Irregulars",,,Political Studies,61,1,142,,,0032-3217,10.1111/j.1467-9248.2012.00954.x,,2013,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-9248.2012.00954.x/pdf,0,False,,False,False,,,,,,False,
10006840,21,,3220960,D,Dirty hands and the romance of the ticking bomb terrorist: a Humean account,,,Critical Review of International Social and Political Philosophy,14,4,421,,,1369-8230,10.1080/09692290.2010.517978,,2011,,0,False,,False,False,,,,,,False,
10006840,21,,3220961,D,How to do things with the word 'terrorist',,,Review of International Studies,35,4,751,,,0260-2105,10.1017/S0260210509990167,,2009,,0,False,,False,False,,,,,,False,
10006840,21,,3220962,D,Learning to Learn and Building Communities of Practice: Non-governmental Organisations and Examples from Mine Action in Southeast Asia,,,Global Society,23,3,269,,,1360-0826,10.1080/13600820902958055,,2009,,0,False,,False,False,,,,,,False,
10006840,21,,3220963,D,"Transnational Advocacy: New Spaces, New Voices",,,Alternatives,36,4,288,,,0304-3754,10.1177/0304375411430622,,2011,,0,False,,False,False,,,,,,False,
10006840,21,,3220964,A,Japan’s International Relations,,Routledge,,,,,,9780415587433,,,,2011,,3,False,,False,False,,,,,,False,"Many new areas are included in this latest edition. In addition to updating the pre-existing sections, Gilson wrote the sections on changes to the European Union, and changes and advances in EU-Japan relations, particularly over enlargement and new economic factors. She added new sections on the idea of an 'expanded' Europe, to cover Japan's relations with Russia, Central Asia and the Balkans. She also expanded work on the role of non-governmental organisations and Japanese-EU cooperation in peacekeeping, and explored the idea of 'new security' through an examination of energy. She was also jointly responsible (with Dobson) for writing the new conclusion."
10006840,21,,3220965,D,From the Politics of State-building to Programmatic Politics: The Post-Federal Experience and the Development of Centre-Right Party Politics in Croatia and Slovakia,,,Party Politics,14,4,435,,,1354-0688,10.1177/1354068808090254,,2008,,1,False,,False,False,,,,,,False,
10006840,21,,3220966,D,Toward a More Useful Conceptualization of Populism: Types and Degrees of Populist Appeals in the Case of Slovakia’,,,Politics and Policy,37,4,821,,,1555-5623,10.1111/j.1747-1346.2009.00200.x,,2009,,1,False,,False,False,,,,,,False,
10006840,21,,3220967,D,"Money, Organization and the State: The Partial Cartelization of Party Politics in Slovenia",,,Communist and Post-Communist Studies,44,3,199,,,1463-1377,10.1016/j.postcomstud.2011.07.003,,2011,,0,False,,False,False,,,,,,False,
10006840,21,,3220968,D,"From guardians to democrats? Attempts to explain change and continuity in the civil–military relations of post-authoritarian Indonesia, Thailand and the Philippines",,,Pacific Review,24,2,249,,,0951-2748,10.1080/09512748.2011.560959,,2011,,0,False,,False,False,,,,,,False,
10006840,21,,3220969,D,Policing Mars or Venus? Comparing European and US approaches to police assistance,,,European Security,20,3,363,,,0966-2839,10.1080/09662839.2011.605355,,2011,,0,False,,False,False,,,,,,False,
10006840,21,,3220970,D,Are European Election Campaigns Europeanized? The Case of the Party of European Socialists in 2009,,,Government and Opposition,46,3,321,,,0017-257X,10.1111/j.1477-7053.2011.01341.x,,2011,,0,False,,False,False,,,,,,False,
10006840,21,,3220971,D,"'Negotiating with Ghosts': Religion, Conflict and Peace in Northern Uganda",,,The Round Table,402,,319,,,0035-8533,10.1080/00358530902895402,,2009,http://dx.doi.org/10.1080/00358530902895402,0,False,,False,False,,,,,,False,
10006840,21,,3220972,D,Security Sector Reform and State Building,,,Third World Quarterly,32,10,1803,,,0143-6597,10.1080/01436597.2011.610577,,2011,http://dx.doi.org/10.1080/01436597.2011.610577,0,False,,False,False,,,,,,False,
10006840,21,,3220973,C,What makes progressive ideology? Lessons from the Third Way,,Palgrave Macmillan,British Party Politics and Ideology after New Labour,,,,,978-0-230-22076-8,,,,2010,,0,False,,False,False,,,,,,False,
10006840,21,,3220974,C,"Prince of modernisers: Gramsci, New Labour and the meaning of modernity",,Routledge,Gramsci and Global Politics: Hegemony and Resistance : Hegemony and Resistance,,,,,0-415-47469-8,,,,2009,,0,False,,False,False,,,,,,False,
10006840,21,,3220975,D,"Donors, State Building and Corruption: lessons from Afghanistan and the implications for aid policy",,,Third World Quarterly,32,10,1871,,,0143-6597,10.1080/01436597.2011.610587,,2011,,0,False,,False,False,,,,,,False,
10006840,21,,3220976,D,'Finding God' Or 'Moral Disengagement' in the Fight Against Corruption in Developing Countries? Evidence From India and Nigeria,,,Public Administration and Development,32,1,11,,,0271-2075,10.1002/pad.1605,,2012,,0,False,,False,False,,,,,,False,
10006840,21,,3220977,D,The evolution of threat narratives in the age of terror: understanding terrorist threats in Britain,,,International Affairs,86,4,821,,,0020-5850,10.1111/j.1468-2346.2010.00914.x,,2010,,1,False,,False,False,,,,,,False,
10006840,21,,3220978,D,Foreign Fighters and the Case of Chechnya: A Critical Assessment,,,Studies in Conflict and Terrorism,31,5,412,,,1057-610X,10.1080/10576100801993347,,2008,,1,False,,False,False,,,,,,False,
10006840,21,,3220979,A,Contemporary Violence: Postmodern war in kosovo and Chechnya,,Manchester University Press,,,,,,0719075998,,,,2010,,0,False,,False,False,,,,,,False,
10006840,21,,3220980,D,Paradoxes and contradictions in EU democracy promotion in the Mediterranean: the limits of EU normative power,,,Democratization,16,1,39,,,1351-0347,10.1080/13510340802575809,,2009,http://pdfserve.informaworld.com.ezproxyd.bham.ac.uk/638312_745880094_908733726.pdf,0,False,,False,False,,,,,,False,
10006840,21,,3220981,A,National Pasts in Europe and East Asia,,Routledge,,,,,,9780415561136,,,,2010,,0,False,,False,False,,,,,,False,
10006840,21,,3220982,A,England after the Great Recession: Tracking the Political and Cultural Consequences of the crisis,,Palgrave,,,,,,9780230290877,,,,2012,,0,False,,False,False,,,,,,False,
10006840,21,,3220983,A,Arguments and Actions in Social Theory,,Palgrave,,,,,,0230576001,,,,2009,,0,False,,False,False,,,,,,False,
10006840,21,,3220984,A,US Foreign Policy in Context: National Ideology from the Founders to the Bush Doctrine,,Routledge,,,,,,9780415549653,,,,2010,,0,False,,False,False,,,,,,False,
10006840,21,,3220985,D,The art of declining politely: Obama's prudent presidency and the waning of American power,,,International Affairs,87,4,803,,,0020-5850,10.1111/j.1468-2346.2011.01005.x,,2011,,0,False,,False,False,,,,,,False,
10006840,21,,3220986,D,"How well do sentencing guidelines work?  Equity, proportionality and consistency in the determination of fine levels in the Magistrates' Courts of England and Wales",,,The Howard Journal of Criminal Justice,48,1,13,,,0265-5527,10.1111/j.1468-2311.2008.00546.x,,2009,,1,False,,False,False,,,,,,False,
10006840,21,,3220987,D,Mothers-in-law against daughters-in-law: Domestic violence and legal discourses around mother-in-law violence against daughters-in-law in India,,,Women's Studies International Forum,34,5,420,,,0277-5395,10.1016/j.wsif.2011.06.006,,2011,,1,False,,False,False,,,,,,False,
10006840,21,,3220988,D,The Failure of Political Argument: The Languages of Anti-Fascism and Anti-Totalitarianism in Post-September 11th Discourse,,,British Journal of Politics and International Relations,11,3,479,,,1369-1481,10.1111/j.1467-856x.2009.00369.x,,2009,,0,False,,False,False,,,,,,False,
10006840,21,,3220989,D,Towards a political rhetoric of wrongdoing: the case of moral equivalence,,,Journal of Political Ideologies,16,2,195,,,1356-9317,10.1080/13569317.2011.575684,,2011,,0,False,,False,False,,,,,,False,
10006840,21,,3220990,C,The Rhetoric of Moral Equivalence,,Edinburgh University Press,"Bruce Haddock, Peri Roberts and Peter Sutch (eds.), Evil in Contemporary Political Theory",,,,,0748641963,,,,2011,,2,False,,False,False,,,,,,False,
10006840,21,,3220991,D,New routes to power: towards a typology of power mediation,,,Review of International Studies,37,3,1169,,,0260-2105,10.1017/S0260210510001002,,2010,http://cjo-live.cup.cam.ac.uk/action/displayAbstract?fromPage=online&aid=7884707&fulltextType=RA&fileId=S0260210510001002,1,False,,False,False,,,,,,False,
10006840,21,,3220992,D,The Nixon Administration and the Cienfuegos crisis of 1970: crisis-management of a non-crisis?,,,Review of International Studies,34,01,69,,,0260-2105,10.1017/S0260210508007912,,2008,,0,False,,False,False,,,,,,False,
10006840,21,,3220993,D,Explaining the Democratic Anchorage of Governance Networks,,,Administrative Theory & Praxis,33,1,7,,,1084-1806,10.2753/ATP1084-1806330100,,2011,http://www.patheory.org/volume-33,4,False,,False,False,,,,,,False,
10006840,21,,3220994,D,How Policy-Makers (Really) Understand Globalization: the Internal Architecture of Anglophone Globalization Discourse in Europe,,,Public Administration,88,4,903,,,0033-3298,10.1111/j.1467-9299.2010.01863.x,,2010,,1,False,,False,False,,,,,,False,
10006840,21,,3220995,D,Telling Stories about Women and Gender in the 'War on Terror',,,Global Society,21,1,159,,,1360-0826,10.1080/13600820701740795,,2008,,0,False,,False,False,,,,,,False,
10006840,21,,3220996,D,"Revisionist Heroes and Dissident Heroines: Gender, Nation and War in Soviet Films of 'the Thaw'",,,Global Society,24,3,401,,,1360-0826,10.1080/13600826.2010.485562,,2010,,0,False,,False,False,,,,,,False,
