UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10007850,9,,3348670,D,Coherent supercontinuum generation in photonic crystal fiber with all-normal group velocity dispersion,,,Optics Express,19,6,4902,,,1094-4087,10.1364/OE.19.004902,,2011,http://dx.doi.org/10.1364/OE.19.004902,4,False,,False,False,,,A,44,,True,
10007850,9,,3348677,D,"""Photonic lantern"" spectral filters in multi-core fibre",,,Optics Express,20,13,13996,,,1094-4087,10.1364/OE.20.013996,,2012,http://dx.doi.org/10.1364/OE.20.013996,4,False,,False,False,,,A,9,,True,
10007850,9,,3348678,D,A complex multi-notch astronomical filter to suppress the bright infrared sky,,,Nature Communications,2,,,581,,2041-1723,10.1038/ncomms1584,,2011,http://arxiv.org/abs/1112.1694v1,12,False,,False,False,,,A,18,,True,"This multi-institution multi-disciplinary paper describes an ""astro-photonic"" solution to an important problem in ground-based observational astronomy - one of the two major reasons why space telescopes have (at great expense) been built, launched and operated. A key component in the solution is the photonic lantern. Birks' contribution was to devise the original photonic lantern concept, propose its use for astronomy, and provide the theoretical / conceptual understanding of lantern design needed to achieve low optical losses in an application where every photon counts."
10007850,9,,3348679,D,Over 4000 nm bandwidth of mid-IR supercontinuum generation in sub-centimeter segments of highly nonlinear tellurite PCFs,,,Optics Express,16,10,7161,,,1094-4087,10.1364/OE.16.007161,,2008,http://dx.doi.org/10.1364/OE.16.007161,7,False,,False,False,,,A,152,,True,
10007850,9,,3348673,D,Light scattering by a finite obstacle and fano resonances,,,Physical Review Letters,100,4,,043903,,0031-9007,10.1103/PhysRevLett.100.043903,,2008,http://dx.doi.org/10.1103/PhysRevLett.100.043903,4,False,,False,False,,,A,43,,True,
10007850,9,,3348674,D,Visibly “white” light generation in uniform photonic crystal fiber using a microchip laser,,,Optics Express,16,4,2670,,,1094-4087,10.1364/OE.16.002670,,2008,http://dx.doi.org/10.1364/OE.16.002670,1,False,,False,False,,,A,110,,True,
10007850,9,,3348675,D,Low loss silica hollow core fibers for 3–4 μm spectral region,,,Optics Express,20,10,11153,,,1094-4087,10.1364/OE.20.011153,,2012,http://dx.doi.org/10.1364/OE.20.011153,2,False,,False,False,,,A,17,,True,
10007850,9,,3348699,D,Photons walking the line: a quantum walk with adjustable coin operations,,,Physical Review Letters,104,5,,050502,,0031-9007,10.1103/PhysRevLett.104.050502,,2010,http://dx.doi.org/10.1103/PhysRevLett.104.050502,7,False,,False,False,,,A,67,,True,
10007850,9,,3348700,D,Tailored photon-pair generation in optical fibers,,,Physical Review Letters,102,12,,123603,,0031-9007,10.1103/PhysRevLett.102.123603,,2009,http://dx.doi.org/10.1103/PhysRevLett.102.123603,5,False,,False,False,,,A,53,,True,
10007850,9,,3348701,D,Direct measurement of the spatial-spectral structure of waveguided parametric down-conversion,,,Physical Review Letters,103,23,,233901,,0031-9007,10.1103/PhysRevLett.103.233901,,2009,http://dx.doi.org/10.1103/PhysRevLett.103.233901,3,False,,False,False,,,A,18,,True,
10007850,9,,3348716,D,Multicolor quantum metrology with entangled photons,,,Physical Review Letters,111,9,,093603,,0031-9007,10.1103/PhysRevLett.111.093603,,2013,http://dx.doi.org/10.1103/PhysRevLett.111.093603,5,False,,False,False,,,A,0,,True,
10007850,9,,3348643,D,"Encapsulated inorganic nanostructures: A route to sizable modulated, noncovalent, on-tube potentials in carbon nanotubes",,,ACS Nano,5,4,2559,,,1936-0851,10.1021/nn102189w,,2011,http://dx.doi.org/10.1021/nn102189w,5,False,,False,False,,,B,7,,True,
10007850,9,,3348712,D,Transport signatures of pseudomagnetic Landau levels in strained graphene ribbons,,,Physical Review Letters,110,26,,266801,,0031-9007,10.1103/PhysRevLett.110.266801,,2013,http://dx.doi.org/10.1103/PhysRevLett.110.266801,3,False,,False,False,,,B,0,,True,
10007850,9,,3348713,D,Cloning of Dirac fermions in graphene superlattices,,,Nature,497,7451,594,,,0028-0836,10.1038/nature12187,,2013,http://dx.doi.org/10.1038/nature12187,17,False,,False,False,,,B,16,,True,Mucha-Kruczynski's contribution to the work  was in the calculation of the electronic structure of graphene/hBN heterostructure in the absence of magnetic field. He also contributed to the development of the theoretical model of electronic states of hBN/graphene heterostructure in magnetic fields.
10007850,9,,3348714,D,Metallic behaviour in SOI quantum wells with strong intervalley scattering,,,Scientific Reports,3,,,2011,,2045-2322,10.1038/srep02011,,2013,http://dx.doi.org/10.1038/srep02011,5,False,,False,False,,,B,0,,True,
10007850,9,,3348715,D,Spin and valley polarization dependence of resistivity in two dimensions,,,Physical Review B,88,20,,201301(R),,1098-0121,10.1103/PhysRevB.88.201301,,2013,http://link.aps.org/doi/10.1103/PhysRevB.88.201301,6,False,,False,False,,,B,,,True,
10007850,9,,3348702,D,Site- and energy-selective intramolecular manipulation of polychlorinated biphenyl (PCB) molecules,,,Journal of the American Chemical Society,133,31,11834,,,0002-7863,10.1021/ja202307d,,2011,http://dx.doi.org/10.1021/ja202307d,3,False,,False,False,,,B,2,,True,
10007850,9,,3348703,D,Structural transformations on vitrification in the fragile glass-forming system CaAl2O4,,,Physical Review Letters,109,23,,235501,,0031-9007,10.1103/PhysRevLett.109.235501,,2012,http://dx.doi.org/10.1103/PhysRevLett.109.235501,6,False,,False,False,,,B,5,,True,
10007850,9,,3348704,D,Raman-scattering measurements and first-principles calculations of strain-induced phonon shifts in monolayer MoS2,,,Physical Review B,87,8,,081307,,1098-0121,10.1103/PhysRevB.87.081307,,2013,http://dx.doi.org/10.1103/PhysRevB.87.081307,7,False,,False,False,,,B,12,,True,
10007850,9,,3348705,D,Direct observation of electron capture and reemission by the divacancy via charge transient positron spectroscopy,,,Physical Review Letters,110,13,,136401,,0031-9007,10.1103/PhysRevLett.110.136401,,2013,http://dx.doi.org/10.1103/PhysRevLett.110.136401,4,False,,False,False,,,B,0,,True,
10007850,9,,3348706,D,Stacking-dependent superstructures at stepped armchair interfaces of bilayer/trilayer graphene,,,Applied Physics Letters,102,17,,163111,,0003-6951,10.1063/1.4802796,,2013,http://dx.doi.org/10.1063/1.4802796,2,False,,False,False,,,B,0,,True,
10007850,9,,3348707,D,Interaction-driven spectrum reconstruction in bilayer graphene,,,Science,333,6044,860,,,0036-8075,10.1126/science.1208683,,2011,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-80051603735&md5=9029004c7e87ce44f5cf821c0d43ad9a,10,False,,False,False,,,B,94,,True,Mucha-Kruczynski was responsible for the calculations of the electronic spectra as well as temperature dependence of the conductivity and Landau level structure based on the model of nematic phase of the electron liquid in bilayer graphene. His calculations were used to fit and interpret the experimental data.  In the published article all the theoretical curves were produced by Mucha-Kruczynski.
10007850,9,,3348708,D,Pressure sensing and electronic amplification with functionalized graphite silicone composite,,,Advanced Functional Materials,n/a,,n/a,,,1616-301X,10.1002/adfm.201300519,,2013,http://dx.doi.org/10.1002/adfm.201300519,3,False,,False,False,,,B,0,,True,
10007850,9,,3348709,D,Carrier lifetime in exfoliated few-layer graphene determined from intersubband optical transitions,,,Physical Review Letters,110,21,,217406,,0031-9007,10.1103/PhysRevLett.110.217406,,2013,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84878363711&md5=6f0a678b7316ebbea5cd26a934003836,2,False,,False,False,,,B,0,,True,
10007850,9,,3348691,D,Coherent Raman spectroscopy of the quantum-entangled exciton-Mn2+ state in CdTe,,,Physical Review B,86,15,,155209,,1098-0121,10.1103/PhysRevB.86.155209,,2012,http://dx.doi.org/10.1103/PhysRevB.86.155209,3,False,,False,False,,,B,0,,True,
10007850,9,,3348692,D,Coherent Raman detected electron spin resonance spectroscopy of metalloproteins: linking electron spin resonance and magnetic circular dichroism,,,Biochemical Society Transactions,36,6,1187,,,0300-5127,10.1042/BST0361187,,2008,http://dx.doi.org/10.1042/BST0361187,2,False,,False,False,,,B,1,,True,
10007850,9,,3348686,D,Structural correlations in the generation of polaron pairs in low-bandgap polymers for photovoltaics,,,Nature Communications,3,,,970,,2041-1723,10.1038/ncomms1967,,2012,http://dx.doi.org/10.1038/ncomms1967,11,False,,False,False,,,B,11,,True,"Da Como designed the research, discussed the data with collaborators and wrote the manuscript."
10007850,9,,3348687,D,Reduced charge transfer exciton recombination in organic semiconductor heterojunctions by molecular doping,,,Physical Review Letters,107,12,,127402,,0031-9007,10.1103/PhysRevLett.107.127402,,2011,http://dx.doi.org/10.1103/PhysRevLett.107.127402,10,False,,False,False,,,B,14,,True,"Da Como designed the research, discussed the data with collaborators and wrote the manuscript"
10007850,9,,3348688,D,Charge-transfer states in conjugated polymer/fullerene blends: below-gap weakly bound excitons for polymer photovoltaics,,,Applied Physics Letters,93,5,,53307,,0003-6951,10.1063/1.2969295,,2008,http://dx.doi.org/10.1063/1.2969295,2,False,,False,False,,,B,74,,True,
10007850,9,,3348689,D,Waveguide artefacts in terahertz near field imaging,,,Applied Physics Letters,100,19,,191109,,0003-6951,10.1063/1.4714532,,2012,http://dx.doi.org/10.1063/1.4714532,2,False,,False,False,,,B,2,,True,
10007850,9,,3348680,D,Magnetization measurements and Ginzburg-Landau simulations of micron-size β-tin samples: evidence for an unusual critical behavior of mesoscopic type-I superconductors,,,Physical Review Letters,109,19,,197003,,0031-9007,10.1103/PhysRevLett.109.197003,,2012,http://dx.doi.org/10.1103/PhysRevLett.109.197003,4,False,,False,False,,,B,2,,True,
10007850,9,,3348681,D,Repair and stabilization in confined nanoscale systems: inorganic nanowires within single-walled carbon nanotubes,,,Nano Research,5,12,833,,,1998-0124,10.1007/s12274-012-0267-5,,2012,http://dx.doi.org/10.1007/s12274-012-0267-5,3,False,,False,False,,,B,0,,True,
10007850,9,,3348682,D,Surface potential variations in graphene induced by nanostructured crystalline ionic substrates,,,Applied Physics Express,5,4,,045103,,1882-0778,10.1143/APEX.5.045103,,2012,http://dx.doi.org/10.1143/APEX.5.045103,4,False,,False,False,,,B,0,,True,
10007850,9,,3348633,D,Dual band terahertz waveguiding on a planar metal surface patterned with annular holes,,,Applied Physics Letters,96,1,,011101,,0003-6951,10.1063/1.3276545,,2010,http://dx.doi.org/10.1063/1.3276545,7,False,,False,False,,,B,10,,True,
10007850,9,,3348634,D,Highly confined guiding of terahertz surface plasmon polaritons on structured metal surfaces,,,Nature Photonics,2,3,175,,,1749-4885,10.1038/nphoton.2007.301,,2008,http://dx.doi.org/10.1038/nphoton.2007.301,5,False,,False,False,,,B,140,,True,
10007850,9,,3348653,D,Real-time in situ atomic force microscopy imaging of bismuth crystal growth,,,Langmuir,25,19,11228,,,0743-7463,10.1021/la9022536,,2009,http://dx.doi.org/10.1021/la9022536,2,False,,False,False,,,B,5,,True,
10007850,9,,3348654,D,Spin-transfer-torque-assisted domain-wall creep in a Co/Pt multilayer wire,,,Physical Review Letters,104,13,,137205,,0031-9007,10.1103/PhysRevLett.104.137205,,2010,http://link.aps.org/doi/10.1103/PhysRevLett.104.137205,5,False,,False,False,,,B,28,,True,
10007850,9,,3348655,D,Field-tuneable diamagnetism in ferromagnetic-superconducting core-shell structures,,,Advanced Functional Materials,21,10,1874,,,1616-301X,10.1002/adfm.201100063,,2011,http://dx.doi.org/10.1002/adfm.201100063,6,False,,False,False,,,B,2,,True,
10007850,9,,3348656,D,Noise-controlled signal transmission in a multithread semiconductor neuron,,,Physical Review Letters,102,22,,226802,,0031-9007,10.1103/PhysRevLett.102.226802,,2009,http://dx.doi.org/10.1103/PhysRevLett.102.226802,5,False,,False,False,,,B,16,,True,
10007850,9,,3348657,D,Dipolar spin waves of lateral magnetic superlattices,,,Physical Review B,82,22,,224417,,1098-0121,10.1103/PhysRevB.82.224417,,2010,http://dx.doi.org/10.1103/PhysRevB.82.224417,4,False,,False,False,,,B,4,,True,
10007850,9,,3348658,D,Tunneling negative differential resistance in a flexible active composite,,,Advanced Materials,23,25,2815,,,0935-9648,10.1002/adma.201100442,,2011,http://dx.doi.org/10.1002/adma.201100442,2,False,,False,False,,,B,1,,True,
10007850,9,,3348666,D,Network topology and the fragility of tetrahedral glass-forming liquids,,,Physical Review Letters,103,15,,157801,,0031-9007,10.1103/PhysRevLett.103.157801,,2009,http://dx.doi.org/ 10.1103/PhysRevLett.103.157801,1,False,,False,False,,,B,22,,True,
10007850,9,,3348667,D,Liquid-liquid phase transition in supercooled yttria-alumina,,,Physical Review Letters,103,22,,225702,,0031-9007,10.1103/PhysRevLett.103.225702,,2009,http://dx.doi.org/10.1103/PhysRevLett.103.225702,6,False,,False,False,,,B,13,,True,
10007850,9,,3348668,D,Oxygen as a site specific probe of the structure of water and oxide materials,,,Physical Review Letters,107,14,,145501,,0031-9007,10.1103/PhysRevLett.107.145501,,2011,http://dx.doi.org/10.1103/PhysRevLett.107.145501,7,False,,False,False,,,B,12,,True,
10007850,9,,3348669,D,Optical energies of AlInN epilayers,,,Journal of Applied Physics,103,7,,073510,,0021-8979,10.1063/1.2898533,,2008,http://dx.doi.org/10.1063/1.2898533,12,False,,False,False,,,B,28,,True,"This paper resulted from a collaboration between Wolverson and members of the Martin group (Strathclyde) making use of Wolverson's UV microscopy facilities which are unique in the UK. Wolverson supervised the taking of measurements in Bath and was heavily involved in the data analysis, subsequent scientific discussions and co-wrote the paper."
10007850,9,,3348645,D,Ultrabroadband polarization analysis of terahertz pulses,,,Optics Express,16,10,7251,,,1094-4087,10.1364/OE.16.007251,,2008,http://dx.doi.org/10.1364/OE.16.007251,1,False,,False,False,,,B,12,,True,
10007850,9,,3348646,D,Coupling between positron-atom scattering channels above the first inelastic threshold,,,Physical Review Letters,102,17,,173201,,0031-9007,10.1103/PhysRevLett.102.173201,,2009,http://dx.doi.org/10.1103/PhysRevLett.102.173201,2,False,,False,False,,,B,11,,True,
10007850,9,,3348647,D,Structural and phase changes in amorphous solid water films revealed by positron beam spectroscopy,,,Physical Review Letters,105,6,,066103,,0031-9007,10.1103/PhysRevLett.105.066103,,2010,http://dx.doi.org/10.1103/PhysRevLett.105.066103,3,False,,False,False,,,B,4,,True,
10007850,9,,3348648,D,Activation energies for the formation and evaporation of vacancy clusters in silicon,,,Physical Review Letters,100,9,,095503,,0031-9007,10.1103/PhysRevLett.100.095503,,2008,http://dx.doi.org/10.1103/PhysRevLett.100.095503,1,False,,False,False,,,B,10,,True,
10007850,9,,3348637,D,Nonlocal desorption of chlorobenzene molecules from the Si(111)-(7×7) surface by charge injection from the tip of a scanning tunneling microscope: remote control of atomic manipulation,,,Physical Review Letters,105,4,,048301,,0031-9007,10.1103/PhysRevLett.105.048301,,2010,http://dx.doi.org/10.1103/PhysRevLett.105.048301,2,False,,False,False,,,B,9,,True,
10007850,9,,3348638,D,Impact of valley polarization on the resistivity in two dimensions,,,Physical Review Letters,106,19,,196403,,0031-9007,10.1103/PhysRevLett.106.196403,,2011,http://dx.doi.org/10.1103/PhysRevLett.106.196403,6,False,,False,False,,,B,3,,True,
10007850,9,,3348639,D,Pauli-spin-blockade transport through a silicon double quantum dot,,,Physical Review B,77,7,,073310,,1098-0121,10.1103/PhysRevB.77.073310,,2008,http://dx.doi.org/10.1103/PhysRevB.77.073310,6,False,,False,False,,,B,65,,True,
10007850,9,,3348640,D,First-order dynamical phase transition in models of glasses: an approach based on ensembles of histories,,,Journal of Physics A: Mathematical and Theoretical,42,7,,075007,,1751-8113,10.1088/1751-8113/42/7/075007,,2009,http://dx.doi.org/10.1088/1751-8113/42/7/075007,5,False,,False,False,,,C,19,,True,
10007850,9,,3348641,D,Dynamic order-disorder in atomistic models of structural glass formers,,,Science,323,5919,1309,,,0036-8075,10.1126/science.1166665,,2009,http://dx.doi.org/10.1126/science.1166665,3,False,,False,False,,,C,86,,True,
10007850,9,,3348642,D,Finite-temperature critical point of a glass transition,,,Proceedings of the National Academy of Sciences of the United States of America,107,29,12793,,,0027-8424,10.1073/pnas.1006306107,,2010,http://dx.doi.org/10.1073/pnas.1006306107,3,False,,False,False,,,C,19,,True,
10007850,9,,3348649,D,Behavioural trait assortment in a social network: patterns and implications,,,Behavioral Ecology and Sociobiology,63,10,1495,,,0340-5443,10.1007/s00265-009-0802-x,,2009,http://dx.doi.org/10.1007/s00265-009-0802-x,5,False,True,False,False,,,C,41,,True,
10007850,9,,3348650,D,The temporal selfish herd: predation risk while aggregations form,,,Proceedings of the Royal Society B: Biological Sciences,278,1705,605,,,0962-8452,10.1098/rspb.2010.1605,,2011,http://dx.doi.org/10.1098/rspb.2010.1605,2,False,True,False,False,,,C,8,,True,
10007850,9,,3348651,D,Crystalline phases of polydisperse spheres,,,Physical Review Letters,104,11,,118302,,0031-9007,10.1103/PhysRevLett.104.118302,,2010,http://dx.doi.org/10.1103/PhysRevLett.104.118302,1,False,,False,False,,,C,17,,True,
10007850,9,,3348652,D,Phase behavior of polydisperse spheres: Simulation strategies and an application to the freezing transition,,,Journal of Chemical Physics,133,22,,224102,,0021-9606,10.1063/1.3510534,,2010,http://dx.doi.org/10.1063/1.3510534,1,False,,False,False,,,C,6,,True,
10007850,9,,3348671,D,Bicontinuous minimal surface nanostructures for polymer blend solar cells,,,Physical Chemistry Chemical Physics,12,4,844,,,1463-9076,10.1039/b916340a,,2010,http://dx.doi.org/10.1039/b916340a,3,False,,False,False,,,C,21,,True,
10007850,9,,3348672,D,"Dye-sensitized solar cells based on oriented TiO2 nanotube arrays: transport, trapping, and transfer of electrons",,,Journal of the American Chemical Society,130,40,13364,,,0002-7863,10.1021/ja804852z,,2008,http://dx.doi.org/10.1021/ja804852z,4,False,,False,False,,,C,362,,True,
10007850,9,,3348683,D,Accuracy of perturbation theory for nonadiabatic effects in adsorbate-surface dynamics,,,Journal of Chemical Physics,132,18,,184704,,0021-9606,10.1063/1.3424765,,2010,http://dx.doi.org/10.1063/1.3424765,1,False,,False,False,,,C,7,,True,
10007850,9,,3348684,D,Electronic excitation in atomic adsorption on metals: a comparison of ab initio and model calculations,,,Surface Science,602,6,1212,,,0039-6028,10.1016/j.susc.2008.01.026,,2008,http://dx.doi.org/10.1016/j.susc.2008.01.026,3,False,,False,False,,,C,17,,True,
10007850,9,,3348685,D,Metallic mode confinement in microstructured fibres,,,Optics Express,16,9,5983,,,1094-4087,10.1364/OE.16.005983,,2008,http://dx.doi.org/10.1364/OE.16.005983,5,False,,False,False,,,C,39,,True,
10007850,9,,3348690,D,Preparation and relaxation of very stable glassy states of a simulated liquid,,,Physical Review Letters,107,27,,275702,,0031-9007,10.1103/PhysRevLett.107.275702,,2011,http://dx.doi.org/10.1103/PhysRevLett.107.275702,3,False,,False,False,,,C,9,,True,
10007850,9,,3348676,D,Automated mapping of social networks in wild birds,,,Current Biology,22,17,R669,,,0960-9822,10.1016/j.cub.2012.06.037,,2012,http://dx.doi.org/10.1016/j.cub.2012.06.037,7,False,True,False,False,,,C,10,,True,
10007850,9,,3348693,D,Does supramolecular ordering influence exciton transport in conjugated systems? Insight from atomistic simulations,,,Chemical Science,2,6,1025,,,2041-6520,10.1039/c0sc00467g,,2011,http://dx.doi.org/10.1039/c0sc00467g,5,False,,False,False,,,C,9,,True,
10007850,9,,3348694,D,Simulation of loss mechanisms in organic solar cells: a description of the mesoscopic Monte Carlo technique and an evaluation of the first reaction method,,,Journal of Chemical Physics,133,14,,144110,,0021-9606,10.1063/1.3483603,,2010,http://dx.doi.org/10.1063/1.3483603,2,False,,False,False,,,C,13,,True,
10007850,9,,3348695,D,Consensus decision making by fish,,,Current Biology,18,22,1773,,,0960-9822,10.1016/j.cub.2008.09.064,,2008,http://dx.doi.org/10.1016/j.cub.2008.09.064,4,False,True,False,False,,,C,65,,True,
10007850,9,,3348696,D,"Rapid simulation of protein motion: merging flexibility, rigidity and normal mode analyses",,,Physical Biology,9,1,,016008,,1478-3967,10.1088/1478-3975/9/1/016008,,2012,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84856954623&md5=85ee9dc2cace434b59ff36479693d845,3,False,,False,False,,,C,4,,True,
10007850,9,,3348697,D,The interplay of mutations and electronic properties in disease-related genes,,,Scientific Reports,2,,,272,,2045-2322,10.1038/srep00272,,2012,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84859747140&md5=12934c64104c63c324dd1bb5f5a539ff,4,False,True,False,False,,,C,1,,True,
10007850,9,,3348698,D,Depletion potentials in highly size-asymmetric binary hard-sphere mixtures: comparison of simulation results with theory,,,Physical Review E,84,6,,061136,,1539-3755,10.1103/PhysRevE.84.061136,,2011,http://dx.doi.org/10.1103/PhysRevE.84.061136,3,False,,False,False,,,C,5,,True,
10007850,9,,3348710,D,A Monte Carlo method for chemical potential determination in single and multiple occupancy crystals,,,EPL (Europhysics Letters),101,1,,10004,,0295-5075,10.1209/0295-5075/101/10004,,2013,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84872960222&md5=6bc1d5ffbc30dfef9ea0e393a0204285,1,False,,False,False,,,C,1,,True,
10007850,9,,3348711,D,Electromagnetically induced transparency in acetylene molecules with counterpropagating beams in V and Λ schemes,,,Applied Physics Letters,94,14,,141103,,0003-6951,10.1063/1.3115143,,2009,http://dx.doi.org/10.1063/1.3115143,4,False,,False,False,,,C,10,,True,
10006840,9,,3219809,D,Exploring the Fragile Antiferromagnetic Superconducting Phase in CeCoIn_{5},,,Physical Review Letters,105,18,,187001,,0031-9007,10.1103/PhysRevLett.105.187001,,2010,,7,False,,False,False,,,A,20,,True,
10006840,9,,3219810,D,Pinned Co moments in a polycrystalline permalloy/CoO exchange-biased bilayer,,,Physical Review B,78,18,,180408,,1098-0121,10.1103/PhysRevB.78.180408,,2008,,7,False,,False,False,,,A,9,,True,
10006840,9,,3219811,D,Bose-Einstein Condensation in Microgravity,,,Science,328,5985,1540,,,0036-8075,10.1126/science.1189164,,2010,,27,False,,False,False,,,A,54,,True,"Bongs has been responsible for the design and construction of the laser cooling system in this experiment, which is the crucial part in terms of robustness in atom trapping and cooling. In addition he was involved in the optimization of the experiment, data analysis and writing the manuscript."
10006840,9,,3219812,D,Collisions of dark solitons in elongated Bose-Einstein condensates,,,Physical Review Letters,101,12,120406,,,0031-9007,10.1103/PhysRevLett.101.120406,,2008,,8,False,,False,False,,,A,49,,True,
10006840,9,,3219813,D,Oscillations and interactions of dark and dark-bright solitons in Bose-Einstein condensates,,,Nature Physics,4,6,496,,,1745-2473,10.1038/nphys962,,2008,,8,False,,False,False,,,A,149,,True,
10006840,9,,3219814,D,Spontaneous Pattern Formation in an Antiferromagnetic Quantum Gas,,,Physical Review Letters,105,9,090402,,,0031-9007,10.1103/PhysRevLett.105.090402,,2010,,4,False,,False,False,,,A,18,,True,
10006840,9,,3219844,D,Uncovering the hidden gold atoms in a self-assembled monolayer of alkanethiol molecules on Au(111),,,Physical Review B,79,11,,113412,,1098-0121,10.1103/PhysRevB.79.113412,,2009,,2,False,,False,False,,,A,29,,True,
10006840,9,,3219845,D,Resolving the Au-Adatom-Alkanethiolate Bonding Site on Au(111) with Domain Boundary Imaging Using High-Resolution Scanning Tunneling Microscopy,,,Journal of the American Chemical Society,132,37,13059,,,0002-7863,10.1021/ja1056517,,2010,,3,False,,False,False,,,A,25,,True,
10006840,9,,3219846,D,Adsorption Site Determination for Au-Octanethiolate on Au(111),,,Langmuir,26,12,9484,,,0743-7463,10.1021/la1000254,,2010,,3,False,,False,False,,,A,21,,True,
10006840,9,,3219853,D,Direct observation of competition between superconductivity and charge density wave order in YBa2Cu3O6.67,,,Nature Physics,8,,871,,,1745-2473,10.1038/NPHYS2456,,2012,http://www.nature.com/nphys/journal/v8/n12/full/nphys2456.html,12,False,,False,False,,,A,52,,True,"Blackburn had a lead role in designing experiment, and developing equipment vital to success of the experiment. Involved in some data analysis, and heavily involved in writing the paper."
10006840,9,,3219854,D,Fast cavity-enhanced atom detection with low noise and high fidelity,,,Nature Communications,2,,418,,,2041-1723,10.1038/ncomms1428,,2011,,4,False,,False,False,,,A,4,,True,
10006840,9,,3219855,D,Sub-Doppler modulation spectroscopy of potassium for laser stabilization,,,Journal of Physics B Atomic Molecular and Optical Physics,45,6,065002,,,0953-4075,10.1088/0953-4075/45/6/065002,,2012,,2,False,,False,False,,,A,3,,True,
10006840,9,,3219856,D,Tight focusing of plane waves from micro-fabricated spherical mirrors,,,Optics Express,16,22,17808,,,1094-4087,10.1364/OE.16.017808,,2008,,1,False,,False,False,,,A,4,,True,
