UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10007850,12,,3349040,D,The effect of engine and transmission oil viscometrics on vehicle fuel consumption,,,"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",224,9,1213,,,0954-4070,10.1243/09544070JAUTO1534,,2010,http://pid.sagepub.com/content/224/9/1213.refs,5,False,,False,False,,,A,,,False,"This paper presents the first explanation and insights into how modulating the properties of lubrication and transmission oils can achieve lower levels of fuel consumption in a diesel engine (ipegg@ford.com). The work undertaken by Bath gave Ford a head-start in allowing the development of a specific engine oil for the new Ford 1.0L EcoBoost engine (graham.hoare@ford.com). Funded through a 3-year dti project (TP/2/5/10036) on enhanced diesel lubrication systems with Ford, BP, Imperial College and the University of Nottingham, the results from this paper were instrumental in securing a TSB project (TP/9/LCV/6/1/S0052K, with £510k awarded to Bath) with the same partners."
10007850,12,,3349044,D,Analysis of cyclic variability in combustion in internal combustion engines using wavelets,,,"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",225,3,341,,,0954-4070,10.1177/09544070JAUTO1723,,2011,http://dx.doi.org/10.1177/09544070JAUTO1723,1,False,,False,False,,,A,,,False,"The novel use of wavelets described in this paper highlights that, contrary to commonly used approaches, cyclic variability (CV) of engine operation is not a time-invariant phenomenon. By addressing this constraint a practical application of the technique to improve engine calibrations is facilitated. This has a direct impact on engine CO2 and economy. The insights gained have contributed to our expertise in this area and have been beneficial to the Ultraboost Project, a major TSB project (TP-BN008E) in partnership with Jaguar Land Rover and Lotus aimed at radically downsizing engines for use in premium vehicles."
10007850,12,,3349045,D,Structural health monitoring of fixed offshore structures using the bicoherence function of ambient vibration measurements,,,Journal of Sound and Vibration,330,6,1141,,,0022-460X,10.1016/j.jsv.2010.09.019,,2011,http://dx.doi.org/10.1016/j.jsv.2010.09.019,1,False,,False,False,,,A,,,False,"The first application of the bicoherence method to a structural health monitoring problem using a realistic complex structure and environmental loading. This method was investigated under the EC sixth framework programme 'AERONEWS' (AST-CT-2003-502927) for detection of damage in aero structures. The method is unique in requiring no additional forcing beyond standard environmental operating conditions, and also in being immune to parasitic effects of variable operating conditions that limit the use of most alternative methods. The work has attracted interest from the offshore wind farm operator SSE, and will be tested in early 2014 with data collected from UK windfarms."
10007850,12,,3349046,D,Determination of optimal parameters for a hydraulic power take-off unit of a wave energy converter in regular waves,,,"Proceedings of the Institution of Mechanical Engineers, Part A: Journal of Power and Energy",226,1,98,,,0957-6509,10.1177/0957650911407818,,2012,http://dx.doi.org/10.1177/0957650911407818,3,False,,False,False,,,A,,,False,"This paper presents a comprehensive multi-physics simulation approach for hydraulic power take-off devices and is the first to consider realistic hydraulic circuits and components. This research has led to industrially funded projects to advise on power take-off design and control with Ocean Power Technology, Wavebob, Archimedes Wave Swing, GarradHassan and others (Ref: Stuart Bower, Engineering & Projects Director, sbower@oceanpowertech.com; Michael Livingston, Michael.Livingstone@gl-garradhassan.com). The research was also presented as an invited plenary address at the 8th International Fluid Power Conference, Dresden, March 2012."
10007850,12,,3349047,D,Multi-input multi-output control of an automotive active engine mounting system,,,"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",225,11,1492,,,0954-4070,10.1177/0954407011407701,,2011,http://dx.doi.org/10.1177/0954407011407701,0,False,,False,False,,,A,,,False,"The work resulted from collaboration with DTM Vibration Management Systems, a major supplier to the automotive sector. The intelligent control systems have subsequently been applied to the problem of active fluid-borne noise cancellation in a new generation of efficient switched mode hydraulic systems under investigation as part of the EPSRC grant 'Efficient Fluid Power Systems' (EP/H021490/1, value £618k). The paper also led to collaboration with Stirling Dynamics UK on the cancellation of vibration in helicopter seats."
10007850,12,,3349079,D,A detailed dynamic model of a six-axis shaking table,,,Journal of Earthquake Engineering,12,4,631,,,1363-2469,10.1080/13632460701457264,,2008,http://dx.doi.org/10.1080/13632460701457264,0,False,,False,False,,,A,,,False,"The results in this paper have been used by Instron Structural Testing Ltd. to develop a new control system for the large IWHR earthquake simulation table (Beijing), the world’s leading facility for seismic testing of dams (http://www.iwhr.com/iwhr99/laboratory/lab-en-View.asp?NewsID=1298). The modelling described in the paper was embedded in a model-based controller, and was also used to test the controller using off-line and real-time simulations (Ref: Paul Hayford, R&D Director, Instron: paul_hayford@instron.com). It also led to an invitation to advise the EC at the ‘European Facility for Advanced Seismic Testing’ Workshop, Ispra, Italy, June 2011."
10007850,12,,3349080,D,A general co-ordinate transformation framework for multi-axis motion control with applications in the testing industry,,,Control Engineering Practice,18,6,598,,,0967-0661,10.1016/j.conengprac.2010.02.015,,2010,http://dx.doi.org/10.1016/j.conengprac.2010.02.015,0,False,,False,False,,,A,,,False,"This paper is unusual in that for the first time it proves that a number of existing industrially-relevant control approaches are in fact variants of a general method. Thus, rather than presenting new controllers for specific applications, examples of existing controllers are presented and unified. Following funded invitations, the work has been presented to Hitachi Heavy Plant Ltd (March 2012), Tokyo University of Agriculture and Technology (March 2012), Italian Institute of Technology (Genova, June 2011), Beihang University (Beijing, April 2013) and as a keynote address at the 8th International Conference on Fluid Power Transmission and Control (Hangzhou, April 2013)."
10007850,12,,3349081,D,Learning control strategies for high-rate materials testing machines,,,"Proceedings of the Institution of Mechanical Engineers, Part I: Journal of Systems and Control Engineering",225,8,1125,,,0959-6518,10.1177/0959651811404871,,2011,http://dx.doi.org/10.1177/0959651811404871,1,False,,False,False,,,A,,,False,"High performance hydraulic testing machines for high rate materials testing are required by automotive and aerospace companies (amongst others) for crash-test research. These are specialised machines, only manufactured by three main companies worldwide. Two of these, Instron (the market leader in this field) and Zwick, have adopted the control approach described in the paper. The University has worked directly with Zwick to support its commercial implementation through £40k consultancy activity Ref: PTMCQ355/380 'Iterative error correction software for high rate machines' (Reference: Markus Tobisch, Senior Engineer - Special Machines, Markus.Tobisch@zwick.de)."
10007850,12,,3349098,D,Cooling system improvements - assessing the effects on emissions and fuel economy,,,"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",222,4,579,,,0954-4070,10.1243/09544070JAUTO685,,2008,http://dx.doi.org/10.1243/09544070JAUTO685,4,False,,False,False,,,A,,,False,"This paper presents results from a complex experimental optimisation methodology designed to assess fuel economy benefits via thermal controls to a level of precision never previously obtained by Ford (ipegg@ford.com). The work was funded through a 3-year dti project (TP/2/5/10036) on enhanced diesel lubrication systems for reduced environmental impact with Ford, BP, Imperial College and the University of Nottingham. The results from this collaborative Bath/Ford paper were instrumental in securing a further TSB project on engine optimisation for reduced parasitic losses (TP/9/LCV/6/1/S0052K with £510k awarded to Bath) with the same partners."
10007850,12,,3349108,D,Development of a tilt control method for a narrow-track three-wheeled vehicle,,,"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",226,1,48,,,0954-4070,10.1177/0954407011412311,,2012,http://dx.doi.org/10.1177/0954407011412311,2,False,,False,False,,,A,,,False,"This combined simulation and experimentally based paper presents new findings on an unusual class of road vehicle that combines both motorcycle and car dynamics. The work was originally undertaken as part of an interdisciplinary EU funded project, which was publicised internationally (Eureka, July 2009). The prototype vehicle used for this work was shown at the 2007 Royal Society Summer Science Exhibition. This paper expands the EU funded work to generate control methods suitable for tilting vehicles. The original project consortium included BMW as a partner."
10007850,12,,3349123,D,Critical evaluation of on-engine fuel consumption measurement,,,"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",225,6,829,,,0954-4070,10.1177/0954407010395685,,2011,http://dx.doi.org/10.1177/0954407010395685,2,False,,False,False,,,A,,,False,"This paper assesses the accuracy of fuel consumption measurements on engine dynamometers, and was the first to consider installation effects under cold-start conditions. It proposes novel correction factors and procedures that significantly enhance current international standard practice, but are necessary to achieve adequate measurement precision. The paper resulted from a TSB funded project (No: TP/9/LCV/6/I/S0052K) on reducing engine parasitic losses. The work played a key role in prolonging knowledge transfer activities with Ford for the 'High precision evaluation of vehicle fuel consumption for reduced carbon dioxide emissions' in an EPSRC Knowledge Transfer Account project with total value £296k."
10007850,12,,3349131,D,The transmission line method for modelling laminar flow of liquid in pipelines,,,"Proceedings of the Institution of Mechanical Engineers, Part I: Journal of Systems and Control Engineering",226,5,586,,,0959-6518,10.1177/0959651811430035,,2012,http://dx.doi.org/10.1177/0959651811430035,0,False,,False,False,,,A,,,False,"A new approach to modelling flow in pipelines is presented that gives a very high accuracy and bandwidth with a much higher computational efficiency and ease of use than previous methods. This has been used extensively in the  EPSRC project EP/H024190/1 (£618k). It has also been used by researchers in Samara State Aerospace University (Russia) and Aero Engine Controls (UK), notably for the analysis of the stability of aircraft fuel systems."
10007850,12,,3349140,D,An empirical model for the carbon dioxide emissions of a diesel engine,,,"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",226,11,1507,,,0954-4070,10.1177/0954407012444524,,2012,http://dx.doi.org/10.1177/0954407012444524,4,False,,False,False,,,A,,,False,"This paper details a novel approach to engine model generation, by using dynamic design of experiments in order to train a neural network model of engine CO2 emissions. This technique significantly reduces experimental procedures while producing much more robust time domain responses with higher model accuracy. Uniquely, this technique allows the capturing of the effects of engine thermal transient responses during engine warm-up, as experienced in real-world driving situations. The work was supported by IAV (Germany) and Akehurst's EPSRC Advanced Research Fellowship (EP/C540883/1 and EP/C540891/1)."
10007850,12,,3349141,D,An active auxiliary bearing control strategy to reduce the onset of asynchronous periodic contact modes in rotor/magnetic bearing systems,,,Journal of Engineering for Gas Turbines and Power: Transactions of the ASME,132,5,,052502,,0742-4795,10.1115/1.3204644,,2010,http://dx.doi.org/10.1115/1.3204644,3,False,,False,False,,,A,,,False,"The performance of the first active touchdown bearing design for use in magnetic bearing systems is reported. The basic rotor/stator dynamic contact issues that were identified have also been included in the international standard, ISO 14839-4 ‘Mechanical vibration – Vibration of rotating machinery equipped with active magnetic bearings – Part 4: Technical guidelines’, published in 2012. The research was funded by the EPSRC grant EP/D031389/1 ‘Controlled escape from trapped contact modes in magnetic bearing systems’."
10007850,12,,3349146,D,A novel piezohydraulic aerospace servovalve. Part I: design and modelling,,,"Proceedings of the Institution of Mechanical Engineers, Part I: Journal of Systems and Control Engineering",227,4,371,,,0959-6518,10.1177/0959651813478288,,2013,http://dx.doi.org/10.1177/0959651813478288,3,False,,False,False,,,A,,,False,"For the first time a piezoelectrically actuated servovalve is proposed and investigated which is appropriate for aerospace actuation. This has led to a patent (WO/2012/123691), and a £850k TSB project between the University of Bath, Moog Controls Ltd and Renishaw Plc to extend the approach towards Technology Readiness Level 6 (TSB Ref: 17413-117299). It has also led to research and knowledge transfer on ‘Piezoelectric aeroengine control systems’ supported by an EPSRC CASE award, an EPSRC Knowledge Transfer Account award, and AEC (Aero Engine Controls, a Rolls-Royce subsidiary)."
10007850,12,,3349147,D,Development and field trial of a driver assistance system to encourage eco-driving in light commercial vehicle fleets,,,IEEE Transactions on Intelligent Transportation Systems,14,2,796,6459602,,1524-9050,10.1109/TITS.2013.2239642,,2013,http://dx.doi.org/10.1109/TITS.2013.2239642,5,False,,False,False,,,A,,,False,"This paper was the result of collaboration with Ashwoods Automotive, funded by Ashwoods and the University of Bath EPSRC Knowledge Transfer Account. The findings have been incorporated into a commercial product, the most successful retro-fit system of its type. The product has already been adopted by six major fleet operators, with 1500 installations of the system saving around £340k/year in fuel costs and has resulted in 3 jobs being created within Ashwoods. The paper was a contributory factor to the successful award of two TSB projects to further develop the technologies (TP 11177 72141 and TP 18770 135148)."
10007850,12,,3349148,D,The control of chassis dynamometer fuel consumption testing noise factors and the use of response modelling for validation of test repeatability,,,"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",227,6,853,,,0954-4070,10.1177/0954407012469557,,2013,http://dx.doi.org/10.1177/0954407012469557,2,False,,False,False,,,A,,,False,"This collaboration with BP allowed, for the first time, very small changes in vehicle CO2 performance to be observed reliably using a chassis dynamometer. The paper led directly to a major collaboration with Ford to halve the variability of CO2 measurement at its Dunton Research Centre, which has justified a $50M investment by Ford in its laboratories. This impacts on the strategically critical need for precision of testing applied to all Ford of Europe vehicles by allowing improved CO2 performance through the adoption of technologies that require precise evaluation of performance metrics to demonstrate effectiveness."
10007850,12,,3349149,D,Development of a new method to assess fuel saving using gear shift indicators,,,"Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering",226,12,1630,,,0954-4070,10.1177/0954407012447761,,2012,http://dx.doi.org/10.1177/0954407012447761,4,False,,False,False,,,A,,,False,"This paper details a method to reduce calibration effort whilst improving effectiveness, leading to significant commercial impact. This research was a collaboration between Ashwoods Automotive and the University, part funded by the EPSRC. The findings have been incorporated into a hybrid electric powertrain built and marketed by Ashwoods and allows a significant (average 7.2%) improvement in real world fuel economy over the unmodified vehicle. The insight has proved essential to designing the control algorithms used in the hybrid system. The success of the work has resulted in two further TSB projects with Ashwoods (TP 11177 72141 and TP 18770 135148)."
10007850,12,,3349158,D,On the quantification of eigenvalue curve veering: A veering index,,,Journal of Applied Mechanics - Transactions of the ASME,78,4,,041007,,0021-8936,10.1115/1.4003189,,2011,http://dx.doi.org/10.1115/1.4003189,2,False,,False,False,,,A,,,False,"This paper was written to satisfy a previously unfruitful search in academic circles for an objective measure of eigenvalue curve veering in structural dynamic systems. The work was supported by a CASE award in conjunction with AgustaWestland, and the methods led to key insights in the development of adaptive stress-stiffening based vibration mitigation strategies for rotorcraft. The findings have also permitted the development of novel finite element model updating techniques, which can reduce equipment costs in vibration tests by two orders of magnitude by employing inexpensive, uncalibrated accelerometers in place of their more expensive, calibrated counterparts."
10007850,12,,3349159,D,Modeling and testing of a semiactive hydraulic damper in periodic working regimes,,,AIAA Journal,50,4,844,,,0001-1452,10.2514/1.J051152,,2012,http://dx.doi.org/10.2514/1.J051152,2,False,,False,False,,,A,,,False,"This paper is the first to present results from semiactive augmentations to a production helicopter lag damper. The work formed part of the Rotor Embedded Actuator Control Technology project in conjunction with AgustaWestland, sponsored by the TSB (Project No: TP/Q2035J). Estimates of 72% lateral hub load reductions have been made based on the work outlined in this paper, indicating substantial vibration alleviation capabilities. The results have informed decisions made in the follow-on Rotor Technology Validation Programme, influencing the development of smart rotor technology, which aims to produce safer, more efficient and more capable aircraft."
10007850,12,,3349163,D,"Numerical modelling of unsteady turbulent flow in tubes, including the effects of roughness and large changes in Reynolds number",,,"Proceedings of the Institution of Mechanical Engineers, Part C: Journal of Mechanical Engineering Science",225,8,1874,,,0954-4062,10.1177/0954406211400795,,2011,http://dx.doi.org/10.1177/0954406211400795,0,False,,False,False,,,A,,,False,"This paper describes a novel, powerful and efficient method for modelling unsteady turbulent flow, and has resulted from cross-disciplinary discussions with researchers in civil engineering. The paper arose from a £460k research project funded by Airbus UK and Parker Aerospace. The method has since been used by researchers in Aero Engine Controls (UK) and Samara State Aerospace University (Russia) for the analysis of the stability of aircraft fuel systems."
10007850,12,,3349165,D,Causal inversion of non-minimum-phase systems for hardware-in-the-loop transmission testing,,,"Proceedings of the Institution of Mechanical Engineers, Part I: Journal of Systems and Control Engineering",227,3,298,,,0959-6518,10.1177/0959651812467880,,2013,http://dx.doi.org/10.1177/0959651812467880,2,False,,False,False,,,A,,,False,"Hardware-in-the-loop transmission testing requires precise speed and torque tracking of the actuators that emulate the engine and vehicle dynamics. This paper generates a novel, yet simple and effective controller to enable preview filters to provide causal inversion within the frequency range of interest. Causality is achieved by adding manual delays to the measured response signal either in a closed loop or open-loop configuration. The effectiveness of the proposed coupled controllers is demonstrated experimentally by using the dual actuator hardware-in-the-loop transmission test facility and commercially supplied models for the engine, driver and vehicle. The project was supported by Ford."
10007850,12,,3349169,D,On stability of rotordynamic systems with rotor-stator contact interaction,,,Proceedings of the Royal Society A - Mathematical Physical and Engineering Sciences,464,2100,3353,,,1471-2946,10.1098/rspa.2008.0237,,2008,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-54849441431&md5=440f72f032779ff60de83673696f478c,0,False,,False,False,,,A,,,False,"This work is the first in which Lyapunov’s direct method has been successfully applied to the stability analysis of general rotordynamic systems under rotor-stator contact interaction. The work was supported in part by an EPSRC platform grant (GR/S64448/01). The findings have subsequently been used for the design of active vibration control systems through follow-on research funding (Thailand Research Fund, Grant RSA 5280027)."
10007850,12,,3349170,D,A discrete-time approach to impulse-based adaptive input shaping for motion control without residual vibration,,,Automatica,47,11,2504,,,0005-1098,10.1016/j.automatica.2011.08.039,,2011,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-80053633041&md5=40cf58ebac2f5eec9cabc3c1a46371a7,0,False,,False,False,,,A,,,False,This paper introduces a new data-based adaptive input shaping technique and shows that a new model-free adaptation of high order time-delay shaping filters can be achieved continuously during motion. The technique has significant potential for use in ‘plug-and-play’ adaptive filter modules for industrial motion control systems.
10007850,12,,3349171,D,A direct method of adaptive FIR input shaping for motion control with zero residual vibration,,,IEEE - ASME Transactions on Mechatronics,18,1,316,,,1083-4435,10.1109/TMECH.2011.2174373,,2013,http://www.scopus.com/inward/record.url?partnerID=yv4JPVwI&eid=2-s2.0-84866497728&md5=860f1708fef62d3e89d89a6e304bde96,1,False,,False,False,,,A,,,False,"This paper yields a new data-based optimisation algorithm for on-line adaptation of generalised multi-input multi-output input shaping filters. Experimental validation, where the approach is applied to path-tracking control of a 2-degree-of-freedom flexible-link manipulator, is also shown for the first time."
